code,date,event_adj_close,sma25,sma75,sma75_5,sma75_slope5_pct,macd,signal,volume,volume_ratio20,sma75_rising,macd_above_signal,macd_above_zero,price_above_sma25,sma25_above_sma75,ret_5d,max_up_5d,max_down_5d,ret_10d,max_up_10d,max_down_10d,ret_20d,max_up_20d,max_down_20d,ret_40d,max_up_40d,max_down_40d,market_adj_close,market_sma200,market_regime
9984,2022-09-08,1344.342529296875,1369.3078369140626,1325.9811702473958,1321.2710432942708,0.0035648453638863,-5.615443120326063,1.8003426685678454,45380000,0.8365587607869626,True,False,False,False,True,-0.0110927648727569,0.0361884263635139,-0.023822354144347,-0.078741441591798,0.0361884263635139,-0.0818329132643088,-0.0042927110447482,0.0361884263635139,-0.1253996555637456,0.2821259593562213,0.2857792602804447,-0.1253996555637456,185.49444580078125,181.0717881011963,BULL_ABOVE_SMA200
9735,2022-09-08,4026.055908203125,4132.453642578125,4022.299466145833,4015.175393880209,0.0017742866915559,-24.03121586073621,-0.4792893892626413,1257400,1.1345815474847734,True,False,False,False,True,-0.0299262767404101,0.0186465163107589,-0.0340699233988517,-0.0453497951121009,0.0186465163107589,-0.0543276967254666,-0.0166431130226233,0.0228075810370655,-0.0615791722667276,-0.0380557555838205,0.0228075810370655,-0.0615791722667276,185.49444580078125,181.0717881011963,BULL_ABOVE_SMA200
8113,2022-09-08,1512.0382080078125,1526.4621435546876,1472.8663916015626,1466.7401643880207,0.0041767637938092,-8.955532181016451,-0.4083926150599961,4043700,1.423434554642082,True,False,False,False,True,0.0004189198713417,0.0173784149008591,-0.0119345885332591,-0.0337100921098957,0.0173784149008591,-0.0370602017680981,-0.0464825060789398,0.0173784149008591,-0.0504607557013989,0.016122319758494,0.0353853537263417,-0.1011306474335455,185.49444580078125,181.0717881011963,BULL_ABOVE_SMA200
8001,2022-09-08,679.38916015625,680.6989477539063,676.7410668945313,675.7104451497396,0.0015252416951514,-3.9838256309144526,-1.886873467440617,18479500,1.514918001205081,True,False,False,False,True,-0.0034237369995019,0.0189623257739803,-0.0100078826064989,-0.052673174072815,0.0189623257739803,-0.052673174072815,0.0161253430924062,0.0601182575837968,-0.0695285084948672,0.1247661509470032,0.1306676518632417,-0.0695285084948672,185.49444580078125,181.0717881011963,BULL_ABOVE_SMA200
7936,2022-09-08,601.4194946289062,613.4622680664063,596.5684228515624,593.7154077148438,0.0048053580884817,-6.032497659362662,-2.5089315524672,3604800,0.7864491975809619,True,False,False,False,True,0.0298924551564967,0.0418494372190954,-0.0023913608015577,-0.0677560625461186,0.0522120078074785,-0.0769230615035531,-0.0601833410681942,0.0565961765207785,-0.1207651806357773,-0.0526107210754341,0.0565961765207785,-0.1287366185286277,185.49444580078125,181.0717881011963,BULL_ABOVE_SMA200
7832,2022-09-08,3137.7431640625,3208.37267578125,3099.1361751302084,3083.623600260417,0.0050306317763559,-21.630599543481367,9.281182417816378,3009600,1.4213054134848335,True,False,False,False,True,-0.00049680225854,0.0293094918265419,-0.0145058526555286,-0.0615002292215275,0.0293094918265419,-0.0641827925452727,-0.0364755563951872,0.0293094918265419,-0.0831073256281212,-0.0557061999365711,0.0293094918265419,-0.0831073256281212,185.49444580078125,181.0717881011963,BULL_ABOVE_SMA200
7751,2022-09-08,2845.7587890625,2904.662666015625,2796.58615234375,2790.8419270833333,0.002058240993398,-5.499847822418815,17.09352427860836,3414400,0.9827364882367502,True,False,False,False,True,0.0057733084836706,0.0151929423017971,-0.008204197581237,-0.027347354564444,0.0188392285624294,-0.0297782265305434,-0.0206624304191715,0.0197508059268938,-0.0516560583938807,-0.0218778321769271,0.0306897560907672,-0.0625950350319159,185.49444580078125,181.0717881011963,BULL_ABOVE_SMA200
6861,2022-09-08,52265.79296875,53078.64578125,50243.420885416665,50113.53640625,0.0025918043004138,-502.2415895686063,-181.676299302944,795900,1.6395435069215556,True,False,False,False,True,-0.0287312977992671,0.0341418446223054,-0.0350745816784114,-0.0764434015645539,0.0341418446223054,-0.0844889716076505,-0.0745724060827008,0.0341418446223054,-0.1161098179896048,0.0724931153061316,0.1061723016460043,-0.1161098179896048,185.49444580078125,181.0717881011963,BULL_ABOVE_SMA200
4661,2022-09-08,3870.14990234375,4042.08228515625,3832.5962727864585,3816.1409830729167,0.0043120235301923,-24.99651586450136,17.88995095644233,6780000,1.6377503879994928,True,False,False,False,True,0.0410400265352286,0.0512363049537911,0.0005099419323937,0.0043335490351015,0.0512363049537911,-0.0033136672925594,-0.0064750903569197,0.0512363049537911,-0.0217836792172485,-0.0064750903569197,0.0512363049537911,-0.0304585955309282,185.49444580078125,181.0717881011963,BULL_ABOVE_SMA200
4519,2022-09-09,3353.83544921875,3403.135205078125,3309.46216796875,3305.3356022135417,0.0012484559063969,-35.56885307274615,-24.856947866102,2897600,1.6101758490293434,True,False,False,False,True,-0.0344262450217691,0.0079234972677595,-0.0352459171397473,-0.0622950927073786,0.0079234972677595,-0.0885245944345833,0.0191256512373965,0.0475410395791802,-0.0885245944345833,-0.0822404095124882,0.0475410395791802,-0.0887977737186759,186.3670654296875,181.04692832946776,BULL_ABOVE_SMA200
9984,2022-09-16,1334.3193359375,1368.173515625,1330.701082356771,1327.2784928385418,0.002578652134195,-5.855095149694762,-2.6201501988066167,53087600,1.1983921991953772,True,False,False,False,True,-0.0784168945864983,0.0190545637069086,-0.0802490677582945,-0.0365652145910653,0.0190545637069086,-0.1188297977131126,0.056925768273413,0.061894773278355,-0.1188297977131126,0.1629311783351619,0.321387242212898,-0.1188297977131126,183.56558227539062,180.9425946044922,BULL_ABOVE_SMA200
8001,2022-09-20,680.6417236328125,682.337919921875,678.3299454752604,677.3136360677083,0.0015005004379544,-1.1318612812050333,-1.4545239565933263,9425500,0.7314995721827604,True,True,False,False,True,-0.0612512928598625,-0.0063092107102782,-0.0712408258062736,0.0348726473627094,0.0581673554216441,-0.0712408258062736,0.0348726473627094,0.0581673554216441,-0.0712408258062736,0.1165378096160616,0.1505427033304252,-0.0712408258062736,184.53001403808594,180.92065399169923,BULL_ABOVE_SMA200
2914,2022-09-27,1916.4464111328125,1918.59587890625,1901.7067740885416,1898.5586604817709,0.0016581597778875,4.065315904263116,5.782542768628405,3752900,0.9876494474752818,True,False,True,False,True,0.0141260288764077,0.0147585399131289,-0.0208726847520198,0.0147585319279324,0.0206619682242095,-0.0208726847520198,0.036263954160663,0.0383723243624141,-0.0208726847520198,0.1939700866185221,0.2009276017804209,-0.0208726847520198,177.36558532714844,180.87218139648436,BEAR_BELOW_SMA200
5802,2022-09-27,339.2753295898437,353.07076171875,338.3057596842448,337.09710123697914,0.0035854904798364,-0.3351084026193689,2.3358902894031,8876800,0.9676251934857965,True,False,False,False,True,0.0068765339728609,0.0098437536211111,-0.0382912189822107,-0.0076297694041775,0.0358891740116338,-0.0382912189822107,0.0174265973241523,0.0358891740116338,-0.0382912189822107,0.0609458672524645,0.0734741467039081,-0.0382912189822107,177.36558532714844,180.87218139648436,BEAR_BELOW_SMA200
8309,2022-09-29,451.6106567382813,455.34770263671874,451.27897420247393,450.0185685221354,0.0028007859419616,-2.2359929965894594,-0.883465253687536,10805600,1.0986615476592336,True,False,False,False,True,0.0377675850691203,0.0425787467986944,-0.0295886627978898,0.0293481488309057,0.0425787467986944,-0.0295886627978898,0.0110656721973179,0.0601395378320659,-0.0295886627978898,0.0642290661854967,0.0926149866705641,-0.0295886627978898,179.20262145996094,180.83512130737304,BEAR_BELOW_SMA200
6178,2022-09-29,837.1377563476562,840.0307104492188,834.6491194661459,834.173291015625,0.000570419187051,1.8647381722817045,4.218189291548439,11951300,1.1491049013848331,True,False,True,False,True,0.0138315568366536,0.0232245245364532,-0.0212633590753861,0.0162055576597999,0.0236374443230844,-0.0212633590753861,0.0196118088331844,0.0368496792676895,-0.0212633590753861,0.1085878810834182,0.1266514638757456,-0.0212633590753861,179.20262145996094,180.83512130737304,BEAR_BELOW_SMA200
8113,2022-09-29,1501.5908203125,1507.03611328125,1495.3563313802083,1486.1488948567708,0.0061955007033969,-9.784917535193928,-8.401355895182572,3564000,1.1885229500980432,True,False,False,False,True,0.0048492679313409,0.024246276083093,-0.0215054931499154,-0.0219271033519788,0.024246276083093,-0.0459625612253022,-0.0415349703992316,0.024246276083093,-0.064094475819769,0.0881299227577003,0.1026776642601452,-0.0948767222718679,179.20262145996094,180.83512130737304,BEAR_BELOW_SMA200
4661,2022-09-29,3967.53271484375,3969.6202734375,3862.398818359375,3850.972008463541,0.0029672534286719,-13.97742623730801,-7.519381885848272,5351500,1.0705837046817406,True,False,False,False,True,-0.0099551941804985,-0.0017421556251533,-0.0457939302719719,-0.0084619335138103,0.001742150883065,-0.0457939302719719,-0.001991014222251,0.0054753024401004,-0.0542559213725417,-0.010453009270683,0.0074663690012155,-0.0542559213725417,179.20262145996094,180.83512130737304,BEAR_BELOW_SMA200
5802,2022-09-29,339.0356750488281,351.644228515625,338.33923502604165,337.80997477213543,0.0015667395678982,-2.148640144462149,0.8080601630626967,10541600,1.1145060442732175,True,False,False,False,True,0.0306827810127907,0.0366214141940424,-0.0376114147802715,0.0115473025344656,0.0366214141940424,-0.0376114147802715,0.0016496660837133,0.0366214141940424,-0.0376114147802715,0.0557571294027887,0.0742329546195748,-0.0376114147802715,179.20262145996094,180.83512130737304,BEAR_BELOW_SMA200
1928,2022-09-29,2037.011474609375,2082.4522998046878,2006.701521809896,1998.2011149088544,0.0042540297058284,3.3090277108585724,19.49988154920112,3171300,0.7084827816544669,True,False,True,False,True,0.0356771700078106,0.0459003949171614,-0.0166907888762481,0.0350513010033199,0.0459003949171614,-0.0166907888762481,0.0223244189947287,0.0459003949171614,-0.0166907888762481,0.0605049451681463,0.082620699634198,-0.0166907888762481,179.20262145996094,180.83512130737304,BEAR_BELOW_SMA200
6146,2022-10-03,10599.345703125,10769.5541015625,10417.199049479166,10412.622434895831,0.0004395256441831,-41.256278568345806,9.21529123884692,810900,1.3319863992509733,True,False,False,False,True,-0.0603318859046613,0.0633483509757382,-0.0678733343234057,-0.0467573820244284,0.0633483509757382,-0.0874814209800335,0.0814478524894206,0.0844644139719179,-0.0874814209800335,0.2337858966456691,0.2699848622497054,-0.0874814209800335,176.86041259765625,180.76079078674317,BEAR_BELOW_SMA200
6971,2022-10-03,1689.7109375,1748.284521484375,1684.7451578776042,1683.3199967447918,0.0008466370836017,-8.382625620801718,7.221533224364203,4047600,0.7814533224701616,True,False,False,False,True,-0.0079589733127429,0.0356131284618008,-0.0120059179416005,0.0044515605711035,0.0356131284618008,-0.0257654923680756,-0.071361075535294,0.0356131284618008,-0.075947612930965,-0.0550383496391302,0.0356131284618008,-0.1089976816189089,176.86041259765625,180.76079078674317,BEAR_BELOW_SMA200
7269,2022-10-03,1066.5269775390625,1114.5537841796877,1047.077548828125,1037.8538313802082,0.0088872991253983,-8.765978817550831,2.967598343218756,8319600,1.241438586124466,True,False,False,False,True,-0.0087033416203224,0.0567885519342108,-0.0091385025765908,0.0082680658061948,0.0567885519342108,-0.0158833839464913,0.0918189321286773,0.102915537457207,-0.0158833839464913,0.0591818302621189,0.2341166312586831,-0.0158833839464913,176.86041259765625,180.76079078674317,BEAR_BELOW_SMA200
4452,2022-10-04,2676.609619140625,2707.755283203125,2632.642867838542,2611.7120475260417,0.0080142144048105,-14.905256279241256,-2.7401811014265567,3992800,1.3080511584023482,True,False,False,False,True,-0.036004091069252,0.0069303752011995,-0.0456389036717262,-0.0370181931816181,0.0069303752011995,-0.0456389036717262,-0.1355645100016026,0.0069303752011995,-0.1360716094286644,-0.0593305375443532,0.0069303752011995,-0.1468897464485962,182.50927734375,180.73928161621095,BULL_ABOVE_SMA200
4543,2022-10-04,2085.683837890625,2093.8913671875,2079.823479817708,2074.31626953125,0.002654952076186,-38.92720403379553,-34.60330922517268,5289000,1.1772378425541763,True,False,False,False,True,-0.0286178293451181,0.0161551326953521,-0.0336949428007313,0.0090006263636226,0.0177705311673319,-0.052388824993358,0.0237710320812654,0.0537732483027748,-0.052388824993358,-0.0731596457012973,0.0537732483027748,-0.0978539078632793,182.50927734375,180.73928161621095,BULL_ABOVE_SMA200
4661,2022-10-04,3912.236328125,3947.872294921875,3874.117141927083,3857.08849609375,0.0044148963267445,-24.438011666846705,-15.074882244374017,4454000,0.9508357705526972,True,False,False,False,True,0.0100958406242432,0.0159009891335779,-0.026754187958879,-0.003028858274694,0.0196869058547966,-0.026754187958879,0.0017667923906612,0.0217061145774051,-0.0408885718766037,-0.0206967197769418,0.0217061145774051,-0.0408885718766037,182.50927734375,180.73928161621095,BULL_ABOVE_SMA200
5802,2022-10-04,341.6083679199219,349.3975134277344,338.8400594075521,338.3057596842448,0.0015793397186201,-3.6370980847236174,-1.3827323069872262,9539600,0.9796805327056544,True,False,False,False,True,-0.0144072315597628,0.0288144961769014,-0.0150621104756701,0.0101505089012037,0.0288144961769014,-0.022920781655413,0.0445316135515097,0.0458413710606651,-0.022920781655413,0.020628698524177,0.066142779659658,-0.022920781655413,182.50927734375,180.73928161621095,BULL_ABOVE_SMA200
6367,2022-10-04,22411.669921875,22472.49234375,21928.718984375,21802.7178125,0.005779149781169,-336.7095988404035,-278.2237049977502,930900,1.077305867376461,True,False,False,False,True,-0.0473473336078484,0.025153227882914,-0.0522088848230736,-0.052842953347669,0.025153227882914,-0.0767280012265358,-0.039737859783743,0.025153227882914,-0.087507828989179,-0.0530541993198123,0.025153227882914,-0.087507828989179,182.50927734375,180.73928161621095,BULL_ABOVE_SMA200
7309,2022-10-04,22308.068359375,22598.8621875,22073.964635416665,21971.92497395833,0.0046440929312872,-272.6914303292688,-174.54775861840642,387000,1.2348239498412596,True,False,False,False,True,-0.0322513286296096,0.0217116599769704,-0.0379427279166931,-0.0980186803558935,0.0217116599769704,-0.0980186803558935,-0.0326728934519645,0.0217116599769704,-0.1180438482299675,-0.0269814619167619,0.0448986929166042,-0.1180438482299675,182.50927734375,180.73928161621095,BULL_ABOVE_SMA200
7733,2022-10-04,2817.904296875,2829.221826171875,2731.5383072916666,2727.5045377604165,0.0014789231238319,-33.49383171677482,-19.341732853502617,4770400,1.135839271980933,True,False,False,False,True,-0.0195047086605113,0.0305292121601321,-0.0279850346537606,0.0447761142305029,0.0563093570499304,-0.0279850346537606,0.0512211951063477,0.0651289328075843,-0.0279850346537606,-0.0848032807792249,0.0651289328075843,-0.0963364769688134,182.50927734375,180.73928161621095,BULL_ABOVE_SMA200
9983,2022-10-05,25203.85546875,25988.645546875,25114.006796875,24892.546588541667,0.0088966473376119,-355.39968852628954,-192.24901197195152,1894200,1.0145987160842982,True,False,False,False,True,0.0012725917584224,0.0198523497671403,-0.0260880873272041,0.0719012793646558,0.1061338463267111,-0.0260880873272041,0.0511580801982336,0.1061338463267111,-0.0260880873272041,0.067574529380503,0.1061338463267111,-0.0260880873272041,183.1522216796875,180.7272636413574,BULL_ABOVE_SMA200
7733,2022-10-12,2762.94189453125,2823.027802734375,2748.0429915364584,2731.5383072916666,0.0060422671725794,-10.495912837039668,-13.152788548378613,3476400,0.7881018474962622,True,True,False,False,True,0.0655595426707231,0.0773222129469584,-0.0038055888800576,0.0617539438420571,0.0773222129469584,-0.0038055888800576,0.0294066188860839,0.086317233969043,-0.0038055888800576,-0.0787062130368356,0.086317233969043,-0.1022315607604477,178.92706298828125,180.66412910461426,BEAR_BELOW_SMA200
7269,2022-10-13,1071.1680908203125,1105.90732421875,1060.986219075521,1051.4308235677083,0.0090879925655871,-7.85482052561747,-3.909656388630418,8720400,1.144520596488373,True,False,False,False,True,0.0132150291811665,0.0294627567364682,-0.0064991303704016,0.0350953486201552,0.0524262632560066,-0.0119150783312637,0.1230502441649916,0.2287695012078243,-0.0119150783312637,0.0084487662633736,0.2287695012078243,-0.0119150783312637,177.64114379882812,180.61357215881347,BEAR_BELOW_SMA200
3382,2022-10-14,1716.7484130859375,1766.626904296875,1692.313865559896,1686.5438802083331,0.0034211889884832,-16.921342473490313,-3.3180499512749124,9552300,1.2361188484734371,True,False,False,False,True,-0.0008906679177448,0.0270800703171925,-0.0131835630793024,-0.01835020513591,0.0270800703171925,-0.0334935798639336,-0.0336716700549638,0.0270800703171925,-0.0336716700549638,-0.0032067884737645,0.0293961270748042,-0.0411543470747967,181.59075927734375,180.59598838806153,BULL_ABOVE_SMA200
5802,2022-10-14,342.9506225585937,346.781396484375,340.6787032063802,339.5182568359375,0.0034179203830073,-2.393819573397764,-2.1735545090736488,11613600,1.1536650540892248,True,False,False,False,True,-0.0133723611174636,0.009132359721458,-0.016307782191825,-0.0097846501354446,0.0195694738586251,-0.0244617551235555,0.0267449002056094,0.049249755147916,-0.0244617551235555,0.0342466314154203,0.0619700649965138,-0.0244617551235555,181.59075927734375,180.59598838806153,BULL_ABOVE_SMA200
6762,2022-10-14,884.6328125,897.9555102539063,855.44357421875,849.8963924153646,0.0065268918104481,-10.054566271417798,-7.358941273812503,18605000,1.5568158283946305,True,False,False,False,True,-0.0360552191057377,0.0159066171733397,-0.0392365550162798,-0.0445387635450795,0.0159066171733397,-0.048780544838997,0.0498408149567706,0.0880168445915623,-0.048780544838997,0.004241806717123,0.0880168445915623,-0.048780544838997,181.59075927734375,180.59598838806153,BULL_ABOVE_SMA200
6971,2022-10-14,1694.49755859375,1739.620458984375,1692.7961051432292,1688.8964876302084,0.0023089736651016,-15.650753053426795,-8.8463221252537,6099600,1.1815663560815914,True,False,False,False,True,-0.0164109705961765,0.0088781055604272,-0.0258271675406879,-0.0247510972296302,0.0088781055604272,-0.0340327764422034,-0.0891847204200406,0.0088781055604272,-0.1115145872763491,-0.0715629863549038,0.0088781055604272,-0.1115145872763491,181.59075927734375,180.59598838806153,BULL_ABOVE_SMA200
8015,2022-10-14,1404.599365234375,1409.982451171875,1369.584921875,1364.009187825521,0.0040877540263257,-3.789712204921443,-2.2644021867982427,2808900,1.269197923303195,True,False,False,False,True,-0.024416159314779,0.0084924761721376,-0.0276008726986826,-0.0180468775936476,0.0254776189986198,-0.0276008726986826,0.0934181597531407,0.1125265683724205,-0.0276008726986826,0.1337577840934471,0.1422504815442706,-0.0276008726986826,181.59075927734375,180.59598838806153,BULL_ABOVE_SMA200
8058,2022-10-14,1235.4351806640625,1257.1879736328126,1231.0590673828126,1229.4342936197916,0.0013215620968545,-10.73798210831842,-8.329029295313804,15737400,1.3274776330723068,True,False,False,False,True,-0.0165051081028606,-0.0046117642824616,-0.0228157625208705,-0.0271847211922908,0.0026697742496379,-0.0305827489246865,0.0429610248713401,0.0922327700061935,-0.0305827489246865,0.0752425354607915,0.1463589811748178,-0.0305827489246865,181.59075927734375,180.59598838806153,BULL_ABOVE_SMA200
6971,2022-10-18,1697.2327880859375,1734.803525390625,1693.4874072265625,1691.1031949869791,0.0014098561499091,-14.888185938199284,-11.202293899072425,3938800,0.7828655247393297,True,False,False,False,True,-0.0008056830213415,0.0065808288723332,-0.0273971267593261,-0.0754766472395072,0.0065808288723332,-0.0800428578719674,-0.077759775415678,0.0065808288723332,-0.1129464542078151,-0.0641955026316317,0.0065808288723332,-0.1129464542078151,181.95819091796875,180.58107147216796,BULL_ABOVE_SMA200
5803,2022-10-24,135.05575561523438,137.91924743652345,134.4075174967448,133.02653920491537,0.010381223927822,-1.415785175673392,-1.3139668794178634,7756800,0.7257233797108446,True,False,False,False,True,0.001137722751314,0.0102389350547618,-0.0238908966720128,0.039818036667889,0.0580205759183396,-0.0238908966720128,0.2616608673311329,0.3026165289250875,-0.0238908966720128,0.153583645896391,0.3265073942603227,-0.0238908966720128,180.76409912109375,180.51169906616212,BULL_ABOVE_SMA200
6762,2022-10-24,863.9944458007812,880.7689721679687,862.9937744140625,856.3946370442708,0.0077057201018537,-9.162679804995491,-8.299633001434179,7072500,0.6147207029849482,True,False,False,False,True,0.0108577578548829,0.0249728954273988,-0.0260586210784241,0.0673181834718701,0.0879479478881104,-0.0260586210784241,0.0803474363833329,0.114006468393826,-0.0260586210784241,-0.0456025971191079,0.114006468393826,-0.0553745841793219,180.76409912109375,180.51169906616212,BULL_ABOVE_SMA200
8015,2022-10-24,1383.724365234375,1395.1503857421876,1375.717159830729,1370.3000537109374,0.0039532262332775,-5.246268719087766,-3.749814291372596,1423800,0.6426757845560107,True,False,False,False,True,0.0775860198121471,0.0883619328898572,-0.0118536723901192,0.1099135721765396,0.1163790882842179,-0.0118536723901192,0.112068754096654,0.1293102521018321,-0.0118536723901192,0.0635774255500654,0.1659481847105413,-0.0118536723901192,180.76409912109375,180.51169906616212,BULL_ABOVE_SMA200
8058,2022-10-25,1236.9342041015625,1237.8635009765626,1235.2826416015623,1231.7056119791666,0.002904127080048,-10.480443133767269,-11.052911625763493,9096000,0.7431199518638659,True,True,False,False,True,0.0232727538287165,0.0235152076702358,-0.031757572270391,0.0453334241261071,0.0909091082333881,-0.031757572270391,0.1413333609659166,0.1449697245960348,-0.031757572270391,0.0460606545073432,0.1449697245960348,-0.031757572270391,182.50927734375,180.48996589660644,BULL_ABOVE_SMA200
8309,2022-10-28,456.6080322265625,458.8451416015625,456.1117167154948,454.7960831705729,0.0028927987588416,2.1596047672754253,2.760574905863194,12756800,1.5148290996143103,True,False,True,False,True,0.0149893076735321,0.0383059214244645,0.0076136522336367,-0.0192719192692591,0.0563882757534088,-0.0192719192692591,0.052581543860193,0.0806567928431569,-0.0192719192692591,0.1149179141047544,0.1194384651311417,-0.0209373885283825,181.54483032226562,180.41310470581055,BULL_ABOVE_SMA200
3382,2022-11-01,1710.32568359375,1718.7426904296874,1705.8761881510416,1701.6142740885416,0.0025046299431066,-11.206966215549755,-11.154143124347872,4464600,0.5945320786450645,True,False,False,False,True,-0.0026824660759112,0.0101930811752477,-0.0216380618250408,-0.0105507905652335,0.0262875978160237,-0.0300428492266212,-0.0073318169996291,0.0332617843165377,-0.0300428492266212,0.0121601702892044,0.0332617843165377,-0.0375536256960717,185.5404052734375,180.37649513244628,BULL_ABOVE_SMA200
5401,2022-11-01,326.5513916015625,327.4189929199219,321.89102661132813,319.5575598144531,0.0073021799209818,-1.7012077618618378,-0.6364122195706703,31399500,1.2602257003845958,True,False,False,False,True,0.0584133207282395,0.0653845325278732,0.0112981958626154,0.0680288167697091,0.0706730622107527,0.0112981958626154,0.054807673257426,0.1055289127849385,0.0112981958626154,0.1031250502315981,0.1230770495640183,0.0112981958626154,185.5404052734375,180.37649513244628,BULL_ABOVE_SMA200
9983,2022-11-11,26361.73046875,26438.709375,26329.98796875,26245.94973958333,0.0032019503961755,49.70486071068444,133.33347267054236,2968500,1.4824747365030375,True,False,True,False,True,0.0020685021774136,0.021778804333927,-0.0066917890152538,-0.0257937828021591,0.021778804333927,-0.040880801811424,0.0208054170618718,0.0446527058221259,-0.040880801811424,-0.0285922138255872,0.0446527058221259,-0.050735952827924,189.35223388671875,180.37438110351562,BULL_ABOVE_SMA200
8267,2022-11-16,874.714599609375,880.633505859375,870.5285921223958,869.2441267903646,0.0014776807716538,-1.5794593300071256,0.2994470226988841,3570300,0.8248944708989208,True,False,False,False,True,0.0418800105279875,0.0632772421391711,0.0020117699108703,0.0254207496809086,0.0632772421391711,0.0020117699108703,0.043525985456752,0.0632772421391711,0.0020117699108703,-0.0771762608953645,0.0632772421391711,-0.0801023989205442,188.20408630371094,180.49544075012207,BULL_ABOVE_SMA200
9021,2022-11-17,2582.8134765625,2623.126962890625,2495.757838541667,2471.79125,0.0096960406918127,-13.101489399673028,3.604498490928591,3479400,1.0078527586037094,True,False,False,False,True,0.0049304276578843,0.0123262541984787,-0.0114457404424263,-0.0024652138289421,0.0383868842984549,-0.0114457404424263,0.0315195736843716,0.0383868842984549,-0.0225392670809172,-0.0466631515943921,0.0383868842984549,-0.0693783741777992,188.52557373046875,180.53786071777344,BULL_ABOVE_SMA200
7974,2022-11-22,5437.255859375,5459.540234375,5403.969114583333,5402.579765625,0.0002571639880586,-32.648670409080296,-32.589662522595404,5003200,0.7194475300986091,True,False,False,False,True,-0.0067407839791657,0.0192112818387735,-0.0166834873631542,-0.0256149252391001,0.0192112818387735,-0.0466800854302847,-0.0663971083471779,0.0192112818387735,-0.072800754169179,-0.067239549189529,0.0192112818387735,-0.0965621714041724,191.05149841308594,180.7528638458252,BULL_ABOVE_SMA200
9022,2022-11-22,3215.236572265625,3260.6829296875,3211.323518880208,3202.847041015625,0.0026465447010217,-32.24242401397305,-27.77853850598928,3284000,0.8987288077612512,True,False,False,False,True,0.0045304306300968,0.0208397040077352,-0.0084567029752437,-0.023255815719358,0.0208397040077352,-0.0386590904290872,-0.0350347531198534,0.0208397040077352,-0.0543642604126012,-0.0365447447984218,0.0208397040077352,-0.079734186839666,191.05149841308594,180.7528638458252,BULL_ABOVE_SMA200
9432,2022-11-22,139.7431640625,141.87172241210936,137.76179931640624,137.62477600097657,0.0009956297071735,-1.3237883769685368,-0.8159694727048243,132630000,0.8796769941218899,True,False,False,False,True,-0.0217667037044801,0.0071705472958725,-0.0217667037044801,-0.0473749886440666,0.0071705472958725,-0.0558256659509199,-0.0440459530947539,0.0071705472958725,-0.0558256659509199,-0.0192061591088562,0.0071705472958725,-0.0558256659509199,191.05149841308594,180.7528638458252,BULL_ABOVE_SMA200
8630,2022-11-25,1752.667236328125,1797.3585888671876,1743.380654296875,1741.046337890625,0.0013407548986192,-13.597730083604802,1.0081289466227474,3977100,1.0441583604736795,True,False,False,False,True,-0.0524370292209488,0.0235294212084782,-0.0547900112433492,-0.0450420501676782,0.0235294212084782,-0.06487411255487,-0.0107562761834119,0.0235294212084782,-0.06487411255487,-0.0307562761834118,0.0235294212084782,-0.06487411255487,193.30184936523438,180.9235563659668,BULL_ABOVE_SMA200
9022,2022-11-25,3232.7158203125,3243.125888671875,3215.9108463541666,3206.0334700520834,0.0030808712367942,-24.442872533103127,-27.41337015418993,2121000,0.5903720095194355,True,True,False,False,True,-0.0324421404579221,0.0153200383785045,-0.0327425309762523,-0.0207269671247418,0.0153200383785045,-0.043857046930681,-0.0426554110940364,0.0153200383785045,-0.0594772992854831,-0.0309402377608561,0.0153200383785045,-0.0847100508844472,193.30184936523438,180.9235563659668,BULL_ABOVE_SMA200
1925,2022-12-06,2724.12841796875,2756.68283203125,2706.615817057292,2705.375930989583,0.0004583045385693,13.15744982971728,28.64159262847203,1219100,0.7775814671420644,True,False,True,False,True,0.018234939321726,0.0221424606750555,-0.002279379915673,0.0039073205574819,0.0439594949320927,-0.0042333486004607,-0.0214915177679213,0.0439594949320927,-0.024422158812876,-0.0068383038941461,0.0439594949320927,-0.0449366116264881,186.5048370361328,181.2324855041504,BULL_ABOVE_SMA200
4568,2022-12-06,4114.0849609375,4356.683447265625,4109.827783203125,4072.384931640625,0.0091943301507639,-17.84177038310918,25.040588097041145,4045000,1.039863133959822,True,False,False,False,True,0.0267282769772192,0.0271891065449829,-0.014516129032258,-0.0052995343027704,0.0506913340159025,-0.0218893961351076,-0.0951611900143918,0.0506913340159025,-0.0990782411398706,-0.0642856939396694,0.0506913340159025,-0.1011520054995077,186.5048370361328,181.2324855041504,BULL_ABOVE_SMA200
9434,2022-12-06,126.262939453125,126.88159881591795,125.91098826090494,125.88433970133464,0.0002116908237634,0.131307414820327,0.3716274608816084,53517000,0.6421772854249264,True,False,True,False,True,0.00441112065015,0.009500951995329,-0.0115373932368219,0.0071257586919657,0.0139123206873421,-0.0115373932368219,0.0128943192123331,0.0230741559732399,-0.0115373932368219,0.0010179741595173,0.0230741559732399,-0.0128946598556896,186.5048370361328,181.2324855041504,BULL_ABOVE_SMA200
