code,event_count,5d_n,5d_win_rate,5d_mean_return,5d_median_return,5d_avg_gain,5d_avg_loss,5d_mean_max_up,5d_mean_max_down,5d_best_max_up,5d_worst_max_down,10d_n,10d_win_rate,10d_mean_return,10d_median_return,10d_avg_gain,10d_avg_loss,10d_mean_max_up,10d_mean_max_down,10d_best_max_up,10d_worst_max_down,20d_n,20d_win_rate,20d_mean_return,20d_median_return,20d_avg_gain,20d_avg_loss,20d_mean_max_up,20d_mean_max_down,20d_best_max_up,20d_worst_max_down,40d_n,40d_win_rate,40d_mean_return,40d_median_return,40d_avg_gain,40d_avg_loss,40d_mean_max_up,40d_mean_max_down,40d_best_max_up,40d_worst_max_down
2503,9,9,0.4444444444444444,0.006329061147991022,-0.0026538829970329,0.026787726844089074,-0.010037871408887419,0.019025740591850932,-0.012961175967254154,0.0542840097355246,-0.0312193131217166,9,0.5555555555555556,0.018915214902162178,0.0036310495672444,0.0420099425057481,-0.009953194602320223,0.03490002435393444,-0.016115161092896034,0.0889456120879439,-0.031984997736443,9,0.5555555555555556,0.005580801250987911,0.0025674762209018,0.01979368708802476,-0.01218530604530815,0.03988336757331148,-0.026221793577322836,0.0889456120879439,-0.0547218344868609,9,0.5555555555555556,0.021865105731568392,0.0165749375650168,0.0591235900896296,-0.024707999716008126,0.05453833756266137,-0.03206987958105982,0.1453945053110688,-0.0547218344868609
8308,8,8,0.375,-0.015120443034301165,-0.01386916262200805,0.052616418603852265,-0.05576256001719322,0.059032107184897514,-0.045605892463523444,0.1228833862062701,-0.2087082965517988,8,0.625,0.027108366503449697,0.0044327027406656,0.06327726413892072,-0.033173129555668666,0.08126064970851286,-0.04831946310422426,0.1790827152958289,-0.2268989312869096,8,0.875,0.06496478144465209,0.07311024397923115,0.07479838313490504,-0.0038704303871185,0.11818196611601538,-0.04933287786582127,0.1790827152958289,-0.2268989312869096,8,0.875,0.1363964918736148,0.145874828801625,0.16499084879842768,-0.0637640066000752,0.19975936726145918,-0.04933287786582127,0.2576956513244381,-0.2268989312869096
8267,8,8,0.75,0.02358272810451566,0.02860657631053415,0.034904846572104666,-0.01038362729825135,0.043660948339399375,-0.01332803767181585,0.0926171663675017,-0.0275033011719657,8,0.875,0.03828125565696254,0.03048592384605185,0.04407585243887417,-0.0022809218164189,0.05498058540114302,-0.014463059887722464,0.1172268424514475,-0.0275033011719657,8,1.0,0.08035721475528819,0.05230477628330695,0.08035721475528819,,0.09566732184708482,-0.015075602246176576,0.1743848705199948,-0.0275033011719657,8,0.875,0.09404158719783501,0.13754205011776977,0.11850127058370881,-0.0771761965032816,0.1417047275364669,-0.028691173269997816,0.1925233181007266,-0.080102334732639
8604,8,8,0.5,0.0022291121371481124,-0.00439916449735575,0.03207476516005698,-0.027616540885760748,0.027860603065905362,-0.029775314046113915,0.0777354332988939,-0.1119043232625106,8,0.5,0.006249196427639178,-0.00018306977507145006,0.02793403101634495,-0.015435638161066599,0.034974344932564426,-0.03977260899083854,0.0777354332988939,-0.1119043232625106,8,0.5,-0.017546582222468313,1.3012427187198555e-05,0.0351526315600358,-0.07024579600497242,0.05448519577586473,-0.08216068742690424,0.0846999068054188,-0.278657901923782,8,0.25,-0.020903458812718847,-0.03485169476604275,0.0947626896921477,-0.05945884164767437,0.0691624369198675,-0.1128304124752305,0.1201525562374516,-0.2894082412949161
6857,8,8,0.625,0.007346109692621099,0.00373237938610345,0.05022809482722336,-0.06412386553171599,0.0694479585793296,-0.05892598952125989,0.1302857715995662,-0.1570184825507792,8,1.0,0.11232148042691054,0.07097872282121215,0.11232148042691054,,0.14152923408627266,-0.06999301077038818,0.3438659616612807,-0.1854539318258521,8,0.875,0.2275600467466402,0.1872833163276501,0.2602780973944731,-0.00146630778819,0.29775261316029833,-0.07525100291845324,0.7044606477108393,-0.1854539318258521,7,0.7142857142857143,0.20990161625775408,0.1146421433817663,0.3240327962465235,-0.07542633371416946,0.4207456786998916,-0.07860018795299992,0.8833640080328027,-0.1570184825507792
8035,8,8,0.5,0.0011256177413799112,-0.0034605230691979,0.038507756604551246,-0.036256521121791424,0.03919429211302406,-0.042008658101126625,0.0820915560136748,-0.115845213398814,8,0.5,0.02469892134926551,0.012165139314160649,0.0745578066259875,-0.025159963927456477,0.06484034521336655,-0.044891271853134865,0.1346741344195519,-0.115845213398814,8,0.75,0.08300303108269338,0.0818438761308557,0.1325941410604484,-0.0657702988505716,0.1493039401043783,-0.044891271853134865,0.329461074391284,-0.115845213398814,8,1.0,0.19960171139983054,0.22551314439389092,0.19960171139983054,,0.23541397026343283,-0.05256326909212054,0.3935845213849287,-0.1425391471567215
8031,8,8,0.75,0.008635222236220225,0.010339202232876502,0.02028157642137905,-0.026303840319256252,0.028237110201075312,-0.020559714777037438,0.0608384458077708,-0.0683932657085422,8,0.625,-0.0019634305743189764,0.006701881464329399,0.02705304304785668,-0.05032421994461173,0.046102306552543576,-0.0372159219160488,0.0796494731604697,-0.0906612133605998,8,0.5,-0.017550391185591693,-0.01961106987765135,0.042825495626176796,-0.07792627799736018,0.07698114211110897,-0.06341260917381056,0.1517128388310054,-0.1688820722563053,8,0.25,-0.0798312460082392,-0.11172083120465034,0.11731656982412925,-0.14554718461902869,0.09138631395381175,-0.18321898881581106,0.1517128388310054,-0.3629610645038152
4901,8,8,0.5,0.0030259659500344377,-0.0009855767433264492,0.034992914186829,-0.028940982286760127,0.025615944521974486,-0.022757794486165973,0.0873762973509957,-0.045330314509277,8,0.625,0.011749990653251625,0.0144336205852485,0.0344136856754408,-0.026022834383730334,0.044889267797205604,-0.027739269158177475,0.0873762973509957,-0.056526522239874,8,0.625,-0.001932602646397186,0.0229062453055822,0.046082057273181085,-0.0819570358456943,0.06349989247931118,-0.046626446610896044,0.1551837644961671,-0.1098515354408112,8,0.25,-0.002145528520984312,-0.0244248484661075,0.12595431922450895,-0.04484547776948206,0.07756260720480401,-0.07192208616115871,0.1955380687067682,-0.1392914744946478
5803,8,8,0.125,-0.07255516309384794,-0.06560495051481526,0.0011376096413802,-0.08308270205602339,0.029728786617498216,-0.1246911933981169,0.1655670103092783,-0.2775416491445723,8,0.25,-0.01209506505002271,-0.035605732322426545,0.10294260348587356,-0.05044095456198813,0.06303015787286835,-0.14824014196081708,0.208564991020935,-0.2775416491445723,8,0.625,0.06793691472409827,0.04116929640509355,0.16854712677807915,-0.09974677203253653,0.1831173988915492,-0.17210856731947663,0.4133173365326934,-0.2775416491445723,8,0.375,0.013502170188227039,-0.06126839601596901,0.27159497113359365,-0.1413535103789929,0.2637026531753047,-0.23631958806872233,0.6794672258883012,-0.42517982699891
4063,8,8,0.75,0.023905672697653015,0.0221202075435208,0.036823191888831645,-0.0148468848758829,0.049801819913099184,-0.010403765481391714,0.0970042796005705,-0.0686211448686915,8,0.625,0.0111450231783107,0.0260433355671597,0.05534664610217608,-0.06252434836146493,0.0734601522640957,-0.0344236925867114,0.1697229021420259,-0.0889102168039177,8,0.5,-0.0004937901597514404,-0.0224737647553752,0.09775997608021383,-0.09874755639971669,0.1044392194662938,-0.07406435757204972,0.2883048854173868,-0.1960057061340941,7,0.42857142857142855,0.03564460183106126,-0.0211017951008398,0.1667247269164995,-0.06266549198301744,0.13167633691542205,-0.08098107122425525,0.3732681380889919,-0.188130221838087
6098,7,7,0.8571428571428571,0.03317132567540349,0.0405934477366722,0.05835473214736275,-0.1179291131563521,0.05916852254572519,-0.04930056077064584,0.1502969406783396,-0.1857622400092089,7,0.7142857142857143,0.021452353895161345,0.0612321413603194,0.0836800976787053,-0.13411700556369854,0.0871384190993584,-0.07104418009716715,0.1502969406783396,-0.276126614344674,7,0.7142857142857143,0.06467658477347751,0.1217929391858123,0.12558563644220017,-0.08759604439832915,0.12843134787041469,-0.07581762607499483,0.2840836992511175,-0.276126614344674,7,0.7142857142857143,0.05872025028911493,0.1077690695784208,0.15604655885560895,-0.18459552112712013,0.15329743359691786,-0.10541496880656652,0.322606341030262,-0.285693996193462
9984,7,7,0.42857142857142855,-0.06021658595609209,-0.0110929464787238,0.0362311863005105,-0.13255241514854402,0.01845868537446718,-0.09930747984056855,0.0792513174519087,-0.3213257696144297,7,0.5714285714285714,-0.030554127478150703,0.005474445297509,0.0154561124130745,-0.09190111399978433,0.038989175968434195,-0.1132823341932159,0.0792513174519087,-0.3213257696144297,7,0.5714285714285714,0.015241790888831087,0.0535814136940087,0.07709655829533849,-0.06723123231984544,0.09949329743204484,-0.11950610372659431,0.2207151913181888,-0.3213257696144297,7,0.42857142857142855,0.07227582600616342,-0.0221576284452272,0.2503578811577787,-0.06128571535754805,0.19777394070466356,-0.13418667138766824,0.3213871213256902,-0.3213257696144297
3407,7,7,0.7142857142857143,0.016238352584528357,0.0097948601077604,0.023686257321209457,-0.0023814092571744,0.028521805950746087,-0.02718633834469386,0.0622443738793077,-0.0557856261994051,7,0.2857142857142857,-0.010076863061039285,-0.0074626053672648,0.04103674824244805,-0.030522307582434217,0.040353633789663446,-0.0438379407656595,0.0796602977664733,-0.0667878047835901,7,0.2857142857142857,-0.014562645768813129,-0.0242536318510991,0.0428503667587051,-0.03752785077982042,0.05000872772495154,-0.054237512628907344,0.085846529870684,-0.0876873659200327,7,0.7142857142857143,0.04501371065404136,0.0625350056665028,0.0845189895194333,-0.0537494865094385,0.0897776317415768,-0.06277870032506898,0.1675699118789424,-0.1124943070695969
6326,7,7,1.0,0.02512044530137944,0.0248178992601404,0.02512044530137944,,0.0364553378525591,-0.020473610621956528,0.0537403227104908,-0.0562130133818953,7,0.7142857142857143,0.026525621894971714,0.0393666299581532,0.04468107869450162,-0.01886302010385305,0.052862289760648155,-0.026830758806069773,0.0696474389765595,-0.0562130133818953,7,0.7142857142857143,0.02514867572018236,0.0181458991152763,0.04442231617960994,-0.0230354254283866,0.09242473227515369,-0.035023795604002546,0.1135000815495199,-0.0563916657002459,7,1.0,0.08456676296496556,0.0928631394870251,0.08456676296496556,,0.1235165242886448,-0.03667130586332328,0.1735700429456421,-0.0563916657002459
7309,7,7,0.5714285714285714,0.001847014528249415,0.0032146323778783,0.018826659003406222,-0.020792511438626333,0.022890729771694672,-0.024185968241970602,0.0408725182132103,-0.0462348879559798,7,0.42857142857142855,-0.007513868453204229,-0.0080368616169058,0.0276139379782369,-0.033859723276785075,0.025228836110912246,-0.036770236617615214,0.0508884654497063,-0.0980185138328432,7,0.42857142857142855,-0.003814640848988673,-0.003773744152435,0.0408602858026958,-0.037320835837752024,0.05560285158171756,-0.06477973124341244,0.0967284868629096,-0.1180436835646716,7,0.5714285714285714,0.008568589954086657,0.0347905923583777,0.0458383264813413,-0.04112439208225287,0.07897844246499781,-0.08747978429902446,0.1629643792466197,-0.1180436835646716
9433,7,7,0.42857142857142855,-0.003544000910774486,-0.0046559062579109,0.024113183387408633,-0.024286889134411828,0.03291462878092221,-0.02158657124409426,0.0613853505381989,-0.0568800171372808,7,0.7142857142857143,0.005453846297196072,0.0035694721824901,0.01893810438407724,-0.02825679892000685,0.03409437996067338,-0.03169890979710303,0.0613853505381989,-0.0681818851444668,7,0.14285714285714285,-0.008939944509741548,-0.0247934605317127,0.0793918918918918,-0.023661917243347107,0.04227262362598901,-0.04437465553078089,0.0972222222222223,-0.0681818851444668,7,0.5714285714285714,0.025666761817792542,0.0168618383900238,0.0529932936990272,-0.010768614023853667,0.07123145907960211,-0.050343182002412216,0.1715465465465464,-0.0842899173230936
9104,7,7,0.42857142857142855,-0.009321315026508414,0.0,0.013520336140106568,-0.03527007120195953,0.03407867168026928,-0.05658758104280067,0.0848001950940662,-0.1691894347477059,7,0.7142857142857143,0.026654056068685032,0.0530421421459752,0.05915337594539288,-0.0545942436230846,0.05497409554533754,-0.06987562125352056,0.0890510189251916,-0.1691894347477059,7,0.5714285714285714,0.016293426545294955,0.0489731060849523,0.08124428607244508,-0.0703077194909052,0.09580468094552198,-0.0724201971128863,0.1984001028632893,-0.1691894347477059,7,0.7142857142857143,0.07831443251465052,0.0757096042169542,0.11548240837441637,-0.01460550713476405,0.15161178216198104,-0.07742541497094999,0.2087590327112978,-0.1691894347477059
6762,7,7,0.7142857142857143,0.02275656239992263,0.0371603883578892,0.05125227827281374,-0.048482727282305155,0.046845393289543555,-0.03453627156575315,0.0896152623247348,-0.0805727395403002,7,0.5714285714285714,0.029189529938566987,0.0668858188893377,0.0746819013143928,-0.03146696522920077,0.06579578260362066,-0.035899689058764665,0.1446518882947287,-0.0805727395403002,7,0.7142857142857143,0.024657387153258697,0.0498410288190376,0.07370948275806513,-0.0979728518587574,0.09312791963620451,-0.05632357113136906,0.1688595496825811,-0.1427654962661078,7,0.5714285714285714,0.025636716529811976,0.0042419452922768,0.07098795969377215,-0.0348316076888016,0.11193658045990439,-0.07958860196980168,0.2607457675877014,-0.1908527067980627
8316,7,7,0.2857142857142857,-0.019295272436072344,-0.0073200865787378,0.0155483531020441,-0.03323272265131892,0.017996818005970586,-0.03994222174494915,0.0462029261320031,-0.1128292052451029,7,0.42857142857142855,-0.0013811610485153433,-0.0067016345880924,0.025099093797496298,-0.021241352183024077,0.028260378853820028,-0.046875939932029306,0.0462029261320031,-0.1128292052451029,7,0.5714285714285714,0.007887339115188028,0.0094043266426582,0.03050773862508495,-0.022273193564674536,0.04898082194825309,-0.05801077308652478,0.0814462143912251,-0.1128292052451029,7,0.7142857142857143,0.04410419726403629,0.0488479247518658,0.07337607317375663,-0.02907549251026455,0.0687580670751937,-0.05801077308652478,0.1180774358424967,-0.1128292052451029
8697,7,7,0.2857142857142857,-0.007456199415177787,-0.0093751601604705,0.0499301285556963,-0.03041073060352742,0.02473598989581049,-0.034986663425798786,0.0692544645141488,-0.0704869199964066,7,0.5714285714285714,0.0174965764543513,0.040032458750338,0.06947012745466283,-0.05180149154606407,0.05775350679692958,-0.04279628847831981,0.1448134143573087,-0.0898937735248798,7,0.42857142857142855,0.01998443987554958,-0.0044679366156498,0.12919419968112644,-0.06192287997863305,0.0822239143374626,-0.06319896707706354,0.1617527725182581,-0.1592824398827242,7,0.42857142857142855,0.09188721473500328,-0.0082592028182647,0.2885162969023029,-0.05558459689047142,0.15275355856847747,-0.07733165338458711,0.3817187116996949,-0.1592824398827242
7832,6,6,0.3333333333333333,0.0026964438042647175,-0.004798024209166501,0.03187192044123155,-0.011891294514218699,0.02622351328252243,-0.025222506051698734,0.0567245217885628,-0.0533331815538027,6,0.5,0.014102560725632632,0.0031836039877052,0.05576685242593926,-0.027561730974673997,0.04477137725193472,-0.03475711322376384,0.1192817962153871,-0.0641825741038267,6,0.5,0.03644651273514841,0.02167743914201535,0.10231380677688018,-0.02942078130658333,0.08911929684463782,-0.0484606110525628,0.183224970461826,-0.0831071867023529,6,0.6666666666666666,0.0697374015100743,0.0830809981989124,0.12363670834281237,-0.0380612121554018,0.12518662942020584,-0.0484606110525628,0.1958085620221665,-0.0831071867023529
6758,6,6,0.8333333333333334,-0.006947201829594547,0.01240176500705745,0.022536342795865284,-0.1543649249568937,0.02959852666180943,-0.03838337282990593,0.0497600953341352,-0.1719745166835335,6,0.8333333333333334,0.022767447428360277,0.0175921914419322,0.03331569326058496,-0.0299737817327631,0.053441922573350314,-0.04012933800332191,0.0776187647893162,-0.1719745166835335,6,0.3333333333333333,-0.024191390104560933,-0.027791741066162348,0.02048145678295315,-0.046527813548317976,0.05594082101191583,-0.08030956610016861,0.0776187647893162,-0.1719745166835335,6,0.6666666666666666,-0.0009156836387409854,0.0322945984112856,0.05433389390010179,-0.11141483871642655,0.07490422594275797,-0.10283717815935824,0.1039137914615553,-0.1927674343858458
2802,6,6,0.6666666666666666,0.026298864690651902,0.0175677074253659,0.0575571032848803,-0.0362176124978049,0.06192162182731956,-0.03396105577494015,0.1492918961447678,-0.0784463061690784,6,0.6666666666666666,0.013220965159208231,0.0088849660709083,0.041897030624578224,-0.04413116577153175,0.07524425492093795,-0.050546428786094603,0.2128245476003147,-0.1011043412033511,6,0.5,0.011469990631748186,-0.011678995359906099,0.05729320956947253,-0.03435322830597617,0.09388209402986382,-0.06101542446215915,0.2470495672698662,-0.1011043412033511,4,0.25,-0.02684584183422992,-0.042775449091028594,0.0220298977183319,-0.04313775501841719,0.09719187377261712,-0.07514479615768192,0.2470495672698662,-0.0873539221140177
4188,6,6,0.6666666666666666,0.010622291157650699,0.0124405988542498,0.029428184646872177,-0.02698949582079225,0.03559048899951265,-0.01993293912400685,0.0520472906260813,-0.0487351614974621,6,0.5,-0.0005112405212142507,0.0052777958545189,0.021987449276667067,-0.023009930319095567,0.04005732489212035,-0.022742738322510236,0.0520472906260813,-0.0487351614974621,6,0.6666666666666666,0.015797220234891333,0.0286831227521332,0.052039007109463034,-0.05668635351425205,0.06229691842097502,-0.03492392666851812,0.0968126690929964,-0.1091377850700103,6,0.6666666666666666,0.052413136968268166,0.0899309893597952,0.13967466872655102,-0.1221099265482975,0.11402629758032634,-0.06118281540402548,0.2313477489417448,-0.1636551177645037
7203,6,6,0.5,-0.004040553010547433,0.0031814184790692496,0.011667819130046067,-0.019748925151140934,0.025739926640720816,-0.02748812796258612,0.0586796793939747,-0.0549215243343038,6,0.6666666666666666,0.005025102695396484,0.011053369828042,0.020341364279551653,-0.025607420472913853,0.0322113814253411,-0.037071466043995645,0.0586796793939747,-0.0814858058894335,6,0.6666666666666666,0.050566036470532205,0.0261797975956308,0.08910830224682773,-0.02651849508205885,0.09495816652442039,-0.04202133091550775,0.2141780659819521,-0.0814858058894335,6,0.3333333333333333,-0.021329823793017916,-0.0080887183059578,0.07516297209014695,-0.06957622173460035,0.1020419564968535,-0.10329574633465455,0.2141780659819521,-0.1916667017461163
8411,6,6,0.5,0.004497026313376049,0.008114879017008499,0.04821298454968017,-0.039218931922928066,0.03417810712708913,-0.037217653183712666,0.0744391985515746,-0.0791090849939313,6,0.5,0.023321052497254403,0.02371104268861975,0.0781713931792804,-0.031529288184771596,0.04938024259648794,-0.045429129632487436,0.109933347776886,-0.0956441069982244,6,0.6666666666666666,0.0007809692172221309,0.01422705145832345,0.039826585560216975,-0.07731026346876756,0.07105784920740152,-0.10668629564179444,0.1119998461627214,-0.3258663360665725,6,0.6666666666666666,0.040725562277794454,0.05236065459850305,0.08921339598339588,-0.0562501051334084,0.09517987115250585,-0.12506410201462256,0.1858811222429475,-0.3258663360665725
4519,6,6,0.0,-0.023890524474519403,-0.023352223249734,,-0.023890524474519403,0.0228151259894471,-0.03629742267196313,0.0382222291176561,-0.051559168943884,6,0.0,-0.041582264640666604,-0.0472744095632647,,-0.041582264640666604,0.0228151259894471,-0.07152088727505439,0.0382222291176561,-0.0916052669871988,6,0.3333333333333333,-0.023853690326742515,-0.07369309998964099,0.11785642638676605,-0.0947087486834968,0.06129025552359254,-0.12773908179144883,0.2222221522596048,-0.1775555392890361,6,0.16666666666666666,-0.0821283766809389,-0.1150626296391131,0.0859702024672042,-0.11574809251056753,0.06601019511060092,-0.13536540460466692,0.2505417897816551,-0.1775555392890361
5401,6,6,0.8333333333333334,0.013491456084590231,0.004654672732298,0.023588790658095698,-0.0369952167829371,0.025543209449557,-0.03264944449532527,0.0653846211026121,-0.072239717765051,6,0.8333333333333334,0.016420933700940346,0.02728374896210925,0.03653650790863865,-0.0841569373375512,0.04232446406431837,-0.04036851979858084,0.0740136123983132,-0.0929114585884625,6,0.5,0.01303688842448498,0.007723824369725598,0.07518606880939989,-0.04911229196042993,0.07340409994291804,-0.04480782739043964,0.1181936939917118,-0.0929114585884625,6,0.3333333333333333,-0.0065531489485374655,-0.0488978117843775,0.09272648593356665,-0.056192966389589524,0.08103168909716994,-0.08336412607474541,0.1408541652776622,-0.1572781375283879
4578,6,6,0.6666666666666666,0.01724882050021223,0.02086529644527375,0.04537315158009165,-0.0389998416595466,0.04011306069416737,-0.02517484346130235,0.1104514251840744,-0.0667774932510113,6,0.5,0.02357729690533247,0.0065762395991053515,0.0602765546816131,-0.013121960870948165,0.05226789556955309,-0.028607056045132546,0.1104514251840744,-0.0728648097003885,6,0.5,0.02737474270210863,0.023214868921634397,0.11938375634958324,-0.06463427094536596,0.06892334855419394,-0.052207018968592145,0.1568626371675765,-0.0994282433548519,6,0.6666666666666666,0.05864996819922685,0.07657587755293979,0.1231213984517709,-0.07029289230586125,0.1083941024981735,-0.06915087846698131,0.2220180962792237,-0.1653683592231134
3382,6,6,0.16666666666666666,-0.03069190631656765,-0.00178649562427385,0.0042154274630674,-0.03767337307249466,0.013372218784292532,-0.04384390470548732,0.0270801425885962,-0.1375531772071689,6,0.0,-0.033496988771229134,-0.0246893857829752,,-0.033496988771229134,0.016568044837435084,-0.06322211150339707,0.0270801425885962,-0.1462760583408782,6,0.3333333333333333,-0.03763587149144995,-0.020501779080063398,0.00656699176642525,-0.05973730312038755,0.021108193977380053,-0.07758562101317514,0.0372893448505442,-0.1462760583408782,6,0.3333333333333333,-0.028356504670764882,-0.0231723269351994,0.02631628281501505,-0.05569289841365485,0.03568757090077767,-0.0856778868857457,0.1070827376454275,-0.1462760583408782
8801,6,6,0.16666666666666666,-0.015376702572039031,-0.0178947175403061,0.0718529256207831,-0.03282262821060346,0.012537914475777434,-0.04058628766876463,0.0718529256207831,-0.1082158691057919,6,0.5,0.010902488248851512,0.00110349397664615,0.06251332360936117,-0.04070834711165813,0.046830848411134246,-0.05036082957621011,0.2209335521836632,-0.1287758809697311,6,0.3333333333333333,-0.00012530950677726882,-0.02034091744114895,0.07210030297462515,-0.036238115747478476,0.05563936691636162,-0.05882133952031917,0.2209335521836632,-0.1287758809697311,6,0.6666666666666666,-0.02200541905017872,0.00984662762344055,0.019486384096333024,-0.1049890253432022,0.06240791007229985,-0.08993554201219478,0.2209335521836632,-0.1994519893302989
9735,6,6,0.5,-0.0076160761172117996,-0.0014202825497084,0.005739542465199533,-0.020971694699623133,0.011127832249839565,-0.023705512494387387,0.0186465166009022,-0.0453504351809436,6,0.3333333333333333,-0.0024304528205570334,-0.0023528404886706,0.0269744022489163,-0.0171328803552937,0.018036634918302766,-0.0277641278350379,0.0350776343814875,-0.054327639379755,5,0.4,0.01585529042508744,-0.0055684260382193,0.0595647189659873,-0.013284328602179133,0.05032478254674572,-0.02708959423110634,0.0968904238441816,-0.0615789952443338,5,0.4,-0.029283312192245642,-0.0380557578915273,0.0423160188447567,-0.0770161995502472,0.06851590533165558,-0.06128760792919632,0.1198707329414809,-0.1082133992312911
4543,5,5,0.6,0.0017658368649199798,0.0058703996387445,0.018901173502568067,-0.02393716809155215,0.03988504797583343,-0.016281002283492642,0.0677353804470535,-0.033694891326636,5,0.8,0.024097093504436798,0.0306712127360204,0.030968059136134148,-0.0033867690223526,0.0628796512686965,-0.024219315807437577,0.1139555958314453,-0.0523884910077742,5,0.8,0.06769776920267179,0.0494468277263491,0.09388531087570812,-0.0370523974894736,0.11218422417553256,-0.03977622779232696,0.2183960126869053,-0.0671057613574568,4,0.5,0.04218551297721587,0.0405935950835966,0.1484311733151828,-0.06406014736075105,0.13089334701878522,-0.0596514324128474,0.2142695868141793,-0.0978536390035424
2502,5,5,0.4,-0.00026211103382118016,0.0,0.00857388661584055,-0.0092291642003935,0.018375333655425617,-0.01636764571173232,0.0384131975274804,-0.0219258403861735,5,0.8,0.01999265589425022,0.0031587991220047,0.028204370056094774,-0.012854200753128,0.036068658036556636,-0.01662345519544938,0.0733761286509493,-0.0232048878047588,5,0.8,0.008671797640956498,0.0244802053007446,0.036014769066697476,-0.1007000880620074,0.07275918028754284,-0.05058507332054736,0.0980787151640654,-0.1787830855654927,5,0.8,0.028300691705554305,0.0407454002473486,0.045293283235458254,-0.0396696744140615,0.07275918028754284,-0.054243783821106215,0.0980787151640654,-0.1787830855654927
8802,5,5,0.6,0.0033001985133982803,0.0049692064608659,0.014813783338427264,-0.013970178724145198,0.03350899871273032,-0.0069992343162746384,0.0610969682943762,-0.0272020907511885,5,0.6,0.03854611706285712,0.0254309483799783,0.07446708024098683,-0.01533532770433745,0.06117189703486362,-0.01934000807696172,0.1174680303489017,-0.0503883597063063,5,0.8,0.05897667711523191,0.0404998842860448,0.08503928039632344,-0.0452737360091342,0.09384154995646544,-0.029114018459750417,0.165550802662334,-0.095472564572133,5,0.6,0.05435494478304481,0.0223097549606736,0.12870322584593666,-0.057167476811292944,0.13599957654981226,-0.05209931537710836,0.26841136520634,-0.0960425827354779
7974,5,5,0.2,-0.054621275131383415,-0.0247451252370723,0.0012880635424579,-0.06859860979984375,0.01138338087909906,-0.06948290480439874,0.0192114636084637,-0.2184128065236994,5,0.2,-0.025198917596417243,-0.0256150150419828,0.0180325545538213,-0.03600678563397688,0.014506872544833922,-0.07781053807054657,0.0243117368450753,-0.2184128065236994,5,0.0,-0.04459284308769266,-0.0516280248091047,,-0.04459284308769266,0.019928259942242562,-0.08806579310338088,0.0418612485419664,-0.2184128065236994,5,0.4,-0.018495196162106382,-0.0049223325659787,0.0105813734003955,-0.03787957587044097,0.025378874914366318,-0.09450524133283729,0.0418612485419664,-0.2184128065236994
6501,5,5,0.4,-0.02663033328778746,-0.0013981992007586,0.0439278879196984,-0.07366914742611137,0.048860249723611,-0.06874974722340044,0.0974026095907851,-0.2009894659662386,5,0.8,0.03944658358812444,0.0655586425338821,0.06613024462699073,-0.0672880605673407,0.07177632340766622,-0.07455714131601802,0.1148339664637181,-0.2009894659662386,5,1.0,0.05796518739930977,0.0420531926478391,0.05796518739930977,,0.10326213276011038,-0.07455714131601802,0.1410780535506166,-0.2009894659662386,5,1.0,0.1234766760056037,0.0744135686218774,0.1234766760056037,,0.17528316183315448,-0.07455714131601802,0.2340420744612283,-0.2009894659662386
6701,5,5,1.0,0.01400693152357472,0.0086216452368459,0.01400693152357472,,0.02546608504409558,-0.03416393788965658,0.0387597450789882,-0.0779945616150736,5,0.8,0.029991404845535065,0.0213178566727463,0.04522426483085853,-0.0309400350957588,0.05404411919750833,-0.03844794413372404,0.1016571770542833,-0.0779945616150736,5,0.8,0.0316450761931422,0.0406976980052691,0.0406471820250418,-0.0043633471344562,0.09645580759171915,-0.04336664002261464,0.1144135850449008,-0.0779945616150736,5,0.6,0.04464335942247438,0.0883336635910452,0.0963694608236116,-0.03294579267923145,0.11395021648883912,-0.0639092477876334,0.1537133982912861,-0.0779945616150736
6981,4,4,1.0,0.04220560547958835,0.03182178729049475,0.04220560547958835,,0.053628665758178304,-0.0209227184100902,0.0997003541269407,-0.0572051212203759,4,1.0,0.07522362704277644,0.029810548438122902,0.07522362704277644,,0.09830171457793666,-0.021941371369836676,0.2326341596295287,-0.0572051212203759,4,0.75,0.13366590347491955,0.0677872398197012,0.18003213608973453,-0.0054327943695254,0.16711228367435293,-0.02306472902340475,0.4342141105965678,-0.0572051212203759,4,1.0,0.47539968274797306,0.054482774507344,0.47539968274797306,,0.5818347217402092,-0.026028003957949873,2.0305093979842006,-0.0572051212203759
6367,4,4,0.5,-0.01982141935124835,-0.010031832036566801,0.030212272327588052,-0.06985511103008475,0.017471005734295476,-0.038928974075657624,0.0569928166508277,-0.1079318325268251,4,0.25,-0.035431593623210376,-0.030059308451244902,0.0471530250732292,-0.0629597998553569,0.02002883679812615,-0.0546969453046362,0.0569928166508277,-0.1323374710709025,4,0.5,0.007745932506565682,-0.006126086561418101,0.0983737143207217,-0.08288184930759035,0.04866537985160827,-0.05996168484739432,0.1703736707974377,-0.1367557332211235,3,0.6666666666666666,0.10511724606972377,0.0877122217061974,0.1842030971742229,-0.0530544561392745,0.14517790609852857,-0.052081296486855395,0.3176157232549381,-0.0875079085107463
