date,equity,cash,holding_code,scheduled_code
2022-03-29,322248.33429216646,242668.33551286958,8306,
2022-03-30,320248.33429216646,242668.33551286958,8306,
2022-03-31,319010.1442927768,319010.1442927768,,
2022-04-01,319010.1442927768,319010.1442927768,,
2022-04-04,319010.1442927768,319010.1442927768,,5020
2022-04-05,317560.9924617221,180640.99429277683,5020,
2022-04-06,317290.9942927768,180640.99429277683,5020,
2022-04-07,315273.6442927768,315273.6442927768,,
2022-04-08,315273.6442927768,315273.6442927768,,5401
2022-04-11,315273.6442927768,315273.6442927768,,
2022-04-12,315273.6442927768,315273.6442927768,,8411
2022-04-13,315345.6942927768,159295.6942927768,8411,
2022-04-14,315145.6942927768,159295.6942927768,8411,
2022-04-15,316695.6942927768,159295.6942927768,8411,
2022-04-18,317145.6942927768,159295.6942927768,8411,
2022-04-19,317445.6942927768,159295.6942927768,8411,
2022-04-20,320195.6942927768,159295.6942927768,8411,
2022-04-21,319295.6942927768,159295.6942927768,8411,
2022-04-22,318345.6942927768,159295.6942927768,8411,
2022-04-25,316645.6942927768,159295.6942927768,8411,
2022-04-26,315845.6942927768,159295.6942927768,8411,
2022-04-27,314343.1317927768,314343.1317927768,,8766
2022-04-28,314343.1317927768,314343.1317927768,,8001
2022-05-02,314343.1317927768,314343.1317927768,,
2022-05-06,314343.1317927768,314343.1317927768,,
2022-05-09,314343.1317927768,314343.1317927768,,
2022-05-10,314343.1317927768,314343.1317927768,,4503
2022-05-11,314343.1317927768,314343.1317927768,,
2022-05-12,314343.1317927768,314343.1317927768,,8002
2022-05-13,314343.1317927768,314343.1317927768,,8058
2022-05-16,314343.1317927768,314343.1317927768,,7832
2022-05-17,314343.1317927768,314343.1317927768,,9434
2022-05-18,313069.0348460605,166069.0348460605,9434,
2022-05-19,311496.2848460605,311496.2848460605,,
2022-05-20,311496.2848460605,311496.2848460605,,8031
2022-05-23,311496.2848460605,311496.2848460605,,
2022-05-24,311496.2848460605,311496.2848460605,,
2022-05-25,311496.2848460605,311496.2848460605,,6701
2022-05-26,311496.2848460605,311496.2848460605,,
2022-05-27,311496.2848460605,311496.2848460605,,6701
2022-05-30,311496.2848460605,311496.2848460605,,8002
2022-05-31,311496.2848460605,311496.2848460605,,
2022-06-01,311496.2848460605,311496.2848460605,,9022
2022-06-02,311496.2848460605,311496.2848460605,,
2022-06-03,311496.2848460605,311496.2848460605,,4502
2022-06-06,311496.2848460605,311496.2848460605,,
2022-06-07,311496.2848460605,311496.2848460605,,
2022-06-08,311496.2848460605,311496.2848460605,,9434
2022-06-09,309651.75776007504,309651.75776007504,,
2022-06-10,309651.75776007504,309651.75776007504,,
2022-06-13,309651.75776007504,309651.75776007504,,
2022-06-14,309651.75776007504,309651.75776007504,,
2022-06-15,309651.75776007504,309651.75776007504,,
2022-06-16,309651.75776007504,309651.75776007504,,6701
2022-06-17,309651.75776007504,309651.75776007504,,
2022-06-20,309651.75776007504,309651.75776007504,,9434
2022-06-21,310577.85775854916,161777.85470679135,9434,
2022-06-22,311727.85165503353,161777.85470679135,9434,
2022-06-23,312927.8486032757,161777.85470679135,9434,
2022-06-24,313477.85165503353,161777.85470679135,9434,
2022-06-27,313627.860810307,161777.85470679135,9434,
2022-06-28,313677.8486032757,161777.85470679135,9434,
2022-06-29,313027.85470679135,161777.85470679135,9434,
2022-06-30,312427.8486032757,161777.85470679135,9434,
2022-07-01,312427.8486032757,161777.85470679135,9434,
2022-07-04,314277.85470679135,161777.85470679135,9434,
2022-07-05,314577.85775854916,161777.85470679135,9434,
2022-07-06,313277.85470679135,161777.85470679135,9434,
2022-07-07,315777.85470679135,161777.85470679135,9434,
2022-07-08,314277.85470679135,161777.85470679135,9434,
2022-07-11,317077.85775854916,161777.85470679135,9434,
2022-07-12,316377.860810307,161777.85470679135,9434,
2022-07-13,316477.85165503353,161777.85470679135,9434,
2022-07-14,315877.860810307,161777.85470679135,9434,
2022-07-15,315827.85775854916,161777.85470679135,9434,
2022-07-19,315727.85165503353,161777.85470679135,9434,
2022-07-20,316827.85775854916,161777.85470679135,9434,
2022-07-21,317127.860810307,161777.85470679135,9434,
2022-07-22,316677.8486032757,161777.85470679135,9434,
2022-07-25,315927.8486032757,161777.85470679135,9434,
2022-07-26,316577.85775854916,161777.85470679135,9434,
2022-07-27,315827.85775854916,161777.85470679135,9434,
2022-07-28,316977.85165503353,161777.85470679135,9434,
2022-07-29,315627.860810307,161777.85470679135,9434,
2022-08-01,315127.860810307,161777.85470679135,9434,
2022-08-02,313280.6481790814,313280.6481790814,,
2022-08-03,313280.6481790814,313280.6481790814,,7011
2022-08-04,313280.6481790814,313280.6481790814,,4568
2022-08-05,313280.6481790814,313280.6481790814,,
2022-08-08,313280.6481790814,313280.6481790814,,1928
2022-08-09,313280.6481790814,313280.6481790814,,8630
2022-08-10,313280.6481790814,313280.6481790814,,4502
2022-08-12,313280.6481790814,313280.6481790814,,6758
2022-08-15,313280.6481790814,313280.6481790814,,1925
2022-08-16,313280.6481790814,313280.6481790814,,8802
2022-08-17,313280.6481790814,313280.6481790814,,8725
2022-08-18,313280.6481790814,313280.6481790814,,
2022-08-19,313280.6481790814,313280.6481790814,,
2022-08-22,313280.6481790814,313280.6481790814,,7182
2022-08-23,311978.9481790814,109778.94817908137,7182,
2022-08-24,312578.9481790814,109778.94817908137,7182,
2022-08-25,313978.9481790814,109778.94817908137,7182,
2022-08-26,311778.9481790814,109778.94817908137,7182,
2022-08-29,309678.9481790814,309678.9481790814,,
2022-08-30,309678.9481790814,309678.9481790814,,6902
2022-08-31,309678.9481790814,309678.9481790814,,
2022-09-01,309678.9481790814,309678.9481790814,,
2022-09-02,309678.9481790814,309678.9481790814,,8604
2022-09-05,307703.69207556575,59053.69817908137,8604,
2022-09-06,307903.704282597,59053.69817908137,8604,
2022-09-07,306629.84948632366,306629.84948632366,,
2022-09-08,306629.84948632366,306629.84948632366,,9984
2022-09-09,306629.84948632366,306629.84948632366,,4519
2022-09-12,306629.84948632366,306629.84948632366,,
2022-09-13,306629.84948632366,306629.84948632366,,
2022-09-14,306629.84948632366,306629.84948632366,,
2022-09-15,306629.84948632366,306629.84948632366,,
2022-09-16,306629.84948632366,306629.84948632366,,9984
2022-09-20,306629.84948632366,306629.84948632366,,8001
2022-09-21,306629.84948632366,306629.84948632366,,
2022-09-22,306629.84948632366,306629.84948632366,,
2022-09-26,306629.84948632366,306629.84948632366,,
2022-09-27,306629.84948632366,306629.84948632366,,5802
2022-09-28,305153.34948632366,153553.34948632366,5802,
2022-09-29,303553.3119863237,303553.3119863237,,4661
2022-09-30,303553.3119863237,303553.3119863237,,
2022-10-03,303553.3119863237,303553.3119863237,,7269
2022-10-04,303553.3119863237,303553.3119863237,,8316
2022-10-05,303553.3119863237,303553.3119863237,,9983
2022-10-06,303553.3119863237,303553.3119863237,,
2022-10-07,303553.3119863237,303553.3119863237,,
2022-10-11,303553.3119863237,303553.3119863237,,
2022-10-12,303553.3119863237,303553.3119863237,,7733
2022-10-13,303553.3119863237,303553.3119863237,,7269
2022-10-14,303553.3119863237,303553.3119863237,,8316
2022-10-17,303553.3119863237,303553.3119863237,,
2022-10-18,303553.3119863237,303553.3119863237,,8015
2022-10-19,303553.3119863237,303553.3119863237,,3382
2022-10-20,303553.3119863237,303553.3119863237,,
2022-10-21,303553.3119863237,303553.3119863237,,
2022-10-24,303553.3119863237,303553.3119863237,,8316
2022-10-25,303553.3119863237,303553.3119863237,,6762
2022-10-26,303553.3119863237,303553.3119863237,,3382
2022-10-27,303553.3119863237,303553.3119863237,,
2022-10-28,303553.3119863237,303553.3119863237,,
2022-10-31,303553.3119863237,303553.3119863237,,8411
2022-11-01,302873.0119863237,142873.0119863237,8411,
2022-11-02,303873.0119863237,142873.0119863237,8411,
2022-11-04,304973.0119863237,142873.0119863237,8411,
2022-11-07,304373.0119863237,142873.0119863237,8411,
2022-11-08,305623.0119863237,142873.0119863237,8411,
2022-11-09,305573.0119863237,142873.0119863237,8411,
2022-11-10,307373.0119863237,142873.0119863237,8411,
2022-11-11,305873.0119863237,142873.0119863237,8411,
2022-11-14,302623.0119863237,142873.0119863237,8411,
2022-11-15,304423.0119863237,142873.0119863237,8411,
2022-11-16,303523.0119863237,142873.0119863237,8411,
2022-11-17,305573.0119863237,142873.0119863237,8411,
2022-11-18,305673.0119863237,142873.0119863237,8411,
2022-11-21,305873.0119863237,142873.0119863237,8411,
2022-11-22,308723.0119863237,142873.0119863237,8411,
2022-11-24,313523.0119863237,142873.0119863237,8411,
2022-11-25,313773.0119863237,142873.0119863237,8411,
2022-11-28,313023.0119863237,142873.0119863237,8411,
2022-11-29,315223.0119863237,142873.0119863237,8411,
2022-11-30,314573.0119863237,142873.0119863237,8411,
2022-12-01,310623.0119863237,142873.0119863237,8411,
2022-12-02,307562.05484346655,307562.05484346655,,
2022-12-05,307562.05484346655,307562.05484346655,,
2022-12-06,307562.05484346655,307562.05484346655,,8830
2022-12-07,307562.05484346655,307562.05484346655,,
2022-12-08,307562.05484346655,307562.05484346655,,4568
2022-12-09,307562.05484346655,307562.05484346655,,
2022-12-12,307562.05484346655,307562.05484346655,,
2022-12-13,307562.05484346655,307562.05484346655,,
2022-12-14,307562.05484346655,307562.05484346655,,
2022-12-15,307562.05484346655,307562.05484346655,,
2022-12-16,307562.05484346655,307562.05484346655,,
2022-12-19,307562.05484346655,307562.05484346655,,
2022-12-20,307562.05484346655,307562.05484346655,,
2022-12-21,307562.05484346655,307562.05484346655,,
2022-12-22,307562.05484346655,307562.05484346655,,
2022-12-23,307562.05484346655,307562.05484346655,,
2022-12-26,307562.05484346655,307562.05484346655,,5803
2022-12-27,307562.05484346655,307562.05484346655,,9202
2022-12-28,307562.05484346655,307562.05484346655,,2802
2022-12-29,307562.05484346655,307562.05484346655,,
2022-12-30,307562.05484346655,307562.05484346655,,
2023-01-04,307562.05484346655,307562.05484346655,,
2023-01-05,307562.05484346655,307562.05484346655,,
2023-01-06,307562.05484346655,307562.05484346655,,6920
2023-01-10,307562.05484346655,307562.05484346655,,8766
2023-01-11,307562.05484346655,307562.05484346655,,8001
2023-01-12,307562.05484346655,307562.05484346655,,6301
2023-01-13,307562.05484346655,307562.05484346655,,
2023-01-16,307562.05484346655,307562.05484346655,,
2023-01-17,307562.05484346655,307562.05484346655,,8058
2023-01-18,307562.05484346655,307562.05484346655,,8766
2023-01-19,307562.05484346655,307562.05484346655,,
2023-01-20,307562.05484346655,307562.05484346655,,8058
2023-01-23,307562.05484346655,307562.05484346655,,8113
2023-01-24,307562.05484346655,307562.05484346655,,2914
2023-01-25,307978.55484346655,40428.554843466554,2914,
2023-01-26,308078.55484346655,40428.554843466554,2914,
2023-01-27,307978.55484346655,40428.554843466554,2914,
2023-01-30,304267.99770060944,304267.99770060944,,8113
2023-01-31,304267.99770060944,304267.99770060944,,9104
2023-02-01,304267.99770060944,304267.99770060944,,
2023-02-02,304267.99770060944,304267.99770060944,,
2023-02-03,304267.99770060944,304267.99770060944,,
2023-02-06,304267.99770060944,304267.99770060944,,
2023-02-07,304267.99770060944,304267.99770060944,,
2023-02-08,304267.99770060944,304267.99770060944,,6702
2023-02-09,304267.99770060944,304267.99770060944,,
2023-02-10,304267.99770060944,304267.99770060944,,
2023-02-13,304267.99770060944,304267.99770060944,,
2023-02-14,304267.99770060944,304267.99770060944,,
2023-02-15,304267.99770060944,304267.99770060944,,
2023-02-16,304267.99770060944,304267.99770060944,,
2023-02-17,304267.99770060944,304267.99770060944,,
2023-02-20,304267.99770060944,304267.99770060944,,
2023-02-21,304267.99770060944,304267.99770060944,,
2023-02-22,304267.99770060944,304267.99770060944,,
2023-02-24,304267.99770060944,304267.99770060944,,6758
2023-02-27,304267.99770060944,304267.99770060944,,
2023-02-28,304267.99770060944,304267.99770060944,,
2023-03-01,304267.99770060944,304267.99770060944,,6981
2023-03-02,304267.99770060944,304267.99770060944,,
2023-03-03,304267.99770060944,304267.99770060944,,4689
2023-03-06,305993.5977006095,155393.59770060945,4689,
2023-03-07,305233.6001420157,155393.59770060945,4689,
2023-03-08,304313.592817797,155393.59770060945,4689,
2023-03-09,306353.5952592032,155393.59770060945,4689,
2023-03-10,303473.602583422,155393.59770060945,4689,
2023-03-13,300201.16258098057,300201.16258098057,,
2023-03-14,300201.16258098057,300201.16258098057,,
2023-03-15,300201.16258098057,300201.16258098057,,8031
2023-03-16,300201.16258098057,300201.16258098057,,
2023-03-17,300201.16258098057,300201.16258098057,,8015
2023-03-20,300201.16258098057,300201.16258098057,,7182
2023-03-22,300201.16258098057,300201.16258098057,,9101
2023-03-23,300201.16258098057,300201.16258098057,,
2023-03-24,300201.16258098057,300201.16258098057,,
2023-03-27,300201.16258098057,300201.16258098057,,8053
2023-03-28,300201.16258098057,300201.16258098057,,3382
2023-03-29,300201.16258098057,300201.16258098057,,
2023-03-30,300201.16258098057,300201.16258098057,,
2023-03-31,300201.16258098057,300201.16258098057,,5020
2023-04-03,301809.95025493077,157719.95391704014,5020,
2023-04-04,302829.9575791495,157719.95391704014,5020,
2023-04-05,298839.95208598545,157719.95391704014,5020,
2023-04-06,297390.08744659426,297390.08744659426,,
2023-04-07,297390.08744659426,297390.08744659426,,8035
2023-04-10,297390.08744659426,297390.08744659426,,9101
2023-04-11,297390.08744659426,297390.08744659426,,6954
2023-04-12,297390.08744659426,297390.08744659426,,6367
2023-04-13,297390.08744659426,297390.08744659426,,
2023-04-14,297390.08744659426,297390.08744659426,,9434
2023-04-17,297413.99355163577,145113.99049987795,9434,
2023-04-18,298813.98744812014,145113.99049987795,9434,
2023-04-19,298463.9966033936,145113.99049987795,9434,
2023-04-20,297863.99049987795,145113.99049987795,9434,
2023-04-21,297263.9843963623,145113.99049987795,9434,
2023-04-24,296813.98744812014,145113.99049987795,9434,
2023-04-25,297313.98744812014,145113.99049987795,9434,
2023-04-26,298013.9843963623,145113.99049987795,9434,
2023-04-27,297363.99049987795,145113.99049987795,9434,
2023-04-28,298263.9843963623,145113.99049987795,9434,
2023-05-01,298763.9843963623,145113.99049987795,9434,
2023-05-02,298213.9966033936,145113.99049987795,9434,
2023-05-08,299313.98744812014,145113.99049987795,9434,
2023-05-09,299413.99355163577,145113.99049987795,9434,
2023-05-10,298463.9966033936,145113.99049987795,9434,
2023-05-11,296688.1593994141,296688.1593994141,,4568
2023-05-12,296688.1593994141,296688.1593994141,,
2023-05-15,296688.1593994141,296688.1593994141,,4452
2023-05-16,296688.1593994141,296688.1593994141,,4063
2023-05-17,296688.1593994141,296688.1593994141,,
2023-05-18,296688.1593994141,296688.1593994141,,5802
2023-05-19,296688.1593994141,296688.1593994141,,
2023-05-22,296688.1593994141,296688.1593994141,,5020
2023-05-23,296947.4720733643,155257.47573547365,5020,
2023-05-24,298927.473904419,155257.47573547365,5020,
2023-05-25,298987.47756652837,155257.47573547365,5020,
2023-05-26,296947.4720733643,155257.47573547365,5020,
2023-05-29,298207.4757354737,155257.47573547365,5020,
2023-05-30,297847.4720733643,155257.47573547365,5020,
2023-05-31,294397.4720733643,155257.47573547365,5020,
2023-06-01,293826.73153860914,293826.73153860914,,4568
2023-06-02,293826.73153860914,293826.73153860914,,9432
2023-06-05,293826.73153860914,293826.73153860914,,5802
2023-06-06,295142.8315386091,125942.83153860914,5802,
2023-06-07,294192.8315386091,125942.83153860914,5802,
2023-06-08,292192.8315386091,125942.83153860914,5802,
2023-06-09,294492.8315386091,125942.83153860914,5802,
2023-06-12,296092.8315386091,125942.83153860914,5802,
2023-06-13,298292.8315386091,125942.83153860914,5802,
2023-06-14,301942.8315386091,125942.83153860914,5802,
2023-06-15,302642.8315386091,125942.83153860914,5802,
2023-06-16,301392.8315386091,125942.83153860914,5802,
2023-06-19,299542.8315386091,125942.83153860914,5802,
2023-06-20,298442.8315386091,125942.83153860914,5802,
2023-06-21,299192.8315386091,125942.83153860914,5802,
2023-06-22,298142.8315386091,125942.83153860914,5802,
2023-06-23,293869.54046718054,293869.54046718054,,
2023-06-26,293869.54046718054,293869.54046718054,,8113
2023-06-27,293869.54046718054,293869.54046718054,,
2023-06-28,293869.54046718054,293869.54046718054,,6702
2023-06-29,293869.54046718054,293869.54046718054,,
2023-06-30,293869.54046718054,293869.54046718054,,
2023-07-03,293869.54046718054,293869.54046718054,,
2023-07-04,293869.54046718054,293869.54046718054,,
2023-07-05,293869.54046718054,293869.54046718054,,
2023-07-06,293869.54046718054,293869.54046718054,,
2023-07-07,293869.54046718054,293869.54046718054,,
2023-07-10,293869.54046718054,293869.54046718054,,9433
2023-07-11,293869.54046718054,293869.54046718054,,8113
2023-07-12,293869.54046718054,293869.54046718054,,
2023-07-13,293869.54046718054,293869.54046718054,,6758
2023-07-14,293869.54046718054,293869.54046718054,,
2023-07-18,293869.54046718054,293869.54046718054,,2914
2023-07-19,293869.54046718054,293869.54046718054,,6954
2023-07-20,293869.54046718054,293869.54046718054,,
2023-07-21,293869.54046718054,293869.54046718054,,9432
2023-07-24,295208.17203608924,111068.17874995642,9432,
2023-07-25,290851.8220206124,290851.8220206124,,
2023-07-26,290851.8220206124,290851.8220206124,,6273
2023-07-27,290851.8220206124,290851.8220206124,,
2023-07-28,290851.8220206124,290851.8220206124,,6861
2023-07-31,290851.8220206124,290851.8220206124,,4901
2023-08-01,290851.8220206124,290851.8220206124,,
2023-08-02,290851.8220206124,290851.8220206124,,
2023-08-03,290851.8220206124,290851.8220206124,,7741
2023-08-04,290851.8220206124,290851.8220206124,,
2023-08-07,290851.8220206124,290851.8220206124,,5108
2023-08-08,290851.8220206124,290851.8220206124,,2502
2023-08-09,290851.8220206124,290851.8220206124,,
2023-08-10,290851.8220206124,290851.8220206124,,9983
2023-08-14,290851.8220206124,290851.8220206124,,
2023-08-15,290851.8220206124,290851.8220206124,,4661
2023-08-16,290851.8220206124,290851.8220206124,,
2023-08-17,290851.8220206124,290851.8220206124,,8630
2023-08-18,290851.8220206124,290851.8220206124,,
2023-08-21,290851.8220206124,290851.8220206124,,8830
2023-08-22,290851.8220206124,290851.8220206124,,8053
2023-08-23,290851.8220206124,290851.8220206124,,8750
2023-08-24,290851.8220206124,290851.8220206124,,
2023-08-25,290851.8220206124,290851.8220206124,,
2023-08-28,290851.8220206124,290851.8220206124,,8053
2023-08-29,290851.8220206124,290851.8220206124,,8750
2023-08-30,290851.8220206124,290851.8220206124,,
2023-08-31,290851.8220206124,290851.8220206124,,9202
2023-09-01,290851.8220206124,290851.8220206124,,
2023-09-04,290851.8220206124,290851.8220206124,,
2023-09-05,290851.8220206124,290851.8220206124,,
2023-09-06,290851.8220206124,290851.8220206124,,
2023-09-07,290851.8220206124,290851.8220206124,,
2023-09-08,290851.8220206124,290851.8220206124,,
2023-09-11,290851.8220206124,290851.8220206124,,
2023-09-12,290851.8220206124,290851.8220206124,,9202
2023-09-13,290851.8220206124,290851.8220206124,,
2023-09-14,290851.8220206124,290851.8220206124,,
2023-09-15,290851.8220206124,290851.8220206124,,
2023-09-19,290851.8220206124,290851.8220206124,,
2023-09-20,290851.8220206124,290851.8220206124,,
2023-09-21,290851.8220206124,290851.8220206124,,
2023-09-22,290851.8220206124,290851.8220206124,,2802
2023-09-25,290851.8220206124,290851.8220206124,,8035
2023-09-26,290851.8220206124,290851.8220206124,,
2023-09-27,290851.8220206124,290851.8220206124,,8267
2023-09-28,290851.8220206124,290851.8220206124,,
2023-09-29,290851.8220206124,290851.8220206124,,
2023-10-02,290851.8220206124,290851.8220206124,,
2023-10-03,290851.8220206124,290851.8220206124,,
2023-10-04,290851.8220206124,290851.8220206124,,
2023-10-05,290851.8220206124,290851.8220206124,,7011
2023-10-06,290851.8220206124,290851.8220206124,,8015
2023-10-10,290851.8220206124,290851.8220206124,,5020
2023-10-11,290704.25580051966,235694.2582419259,5020,
2023-10-12,290864.25946262904,235694.2582419259,5020,
2023-10-13,290274.2570212228,235694.2582419259,5020,
2023-10-16,291304.25580051966,235694.2582419259,5020,
2023-10-17,290934.26068333216,235694.2582419259,5020,
2023-10-18,291944.2582419259,235694.2582419259,5020,
2023-10-19,291754.25580051966,235694.2582419259,5020,
2023-10-20,292194.2582419259,235694.2582419259,5020,
2023-10-23,290494.2582419259,235694.2582419259,5020,
2023-10-24,290194.2582419259,235694.2582419259,5020,
2023-10-25,290864.25946262904,235694.2582419259,5020,
2023-10-26,290174.2570212228,235694.2582419259,5020,
2023-10-27,291374.2570212228,235694.2582419259,5020,
2023-10-30,290984.26068333216,235694.2582419259,5020,
2023-10-31,291464.25946262904,235694.2582419259,5020,
2023-11-01,292544.2582419259,235694.2582419259,5020,
2023-11-02,292294.2582419259,235694.2582419259,5020,
2023-11-06,292324.2570212228,235694.2582419259,5020,
2023-11-07,292304.25580051966,235694.2582419259,5020,
2023-11-08,289940.69410487585,289940.69410487585,,
2023-11-09,289940.69410487585,289940.69410487585,,
2023-11-10,289940.69410487585,289940.69410487585,,8316
2023-11-13,289940.69410487585,289940.69410487585,,8411
2023-11-14,289940.69410487585,289940.69410487585,,
2023-11-15,289940.69410487585,289940.69410487585,,
2023-11-16,289940.69410487585,289940.69410487585,,7267
2023-11-17,289940.69410487585,289940.69410487585,,
2023-11-20,289940.69410487585,289940.69410487585,,
2023-11-21,289940.69410487585,289940.69410487585,,
2023-11-22,289940.69410487585,289940.69410487585,,8725
2023-11-24,289940.69410487585,289940.69410487585,,
2023-11-27,289940.69410487585,289940.69410487585,,
2023-11-28,289940.69410487585,289940.69410487585,,
2023-11-29,289940.69410487585,289940.69410487585,,
2023-11-30,289940.69410487585,289940.69410487585,,8411
2023-12-01,289940.69410487585,289940.69410487585,,
2023-12-04,289940.69410487585,289940.69410487585,,
2023-12-05,289940.69410487585,289940.69410487585,,
2023-12-06,289940.69410487585,289940.69410487585,,8316
2023-12-07,289940.69410487585,289940.69410487585,,
2023-12-08,289940.69410487585,289940.69410487585,,
2023-12-11,289940.69410487585,289940.69410487585,,7203
2023-12-12,289940.69410487585,289940.69410487585,,9433
2023-12-13,289940.69410487585,289940.69410487585,,6273
2023-12-14,289940.69410487585,289940.69410487585,,8267
2023-12-15,289940.69410487585,289940.69410487585,,6273
2023-12-18,289940.69410487585,289940.69410487585,,6178
2023-12-19,289940.69410487585,289940.69410487585,,7751
2023-12-20,289940.69410487585,289940.69410487585,,5108
2023-12-21,289940.69410487585,289940.69410487585,,
2023-12-22,289940.69410487585,289940.69410487585,,1925
2023-12-25,289940.69410487585,289940.69410487585,,8801
2023-12-26,289940.69410487585,289940.69410487585,,
2023-12-27,289940.69410487585,289940.69410487585,,9434
2023-12-28,289853.19410487585,114853.19410487585,9434,
2023-12-29,290803.19105311803,114853.19410487585,9434,
2024-01-04,293553.19105311803,114853.19410487585,9434,
2024-01-05,295953.20020839147,114853.19410487585,9434,
2024-01-09,297853.19410487585,114853.19410487585,9434,
2024-01-10,298603.19410487585,114853.19410487585,9434,
2024-01-11,303153.19715663366,114853.19410487585,9434,
2024-01-12,303103.19410487585,114853.19410487585,9434,
2024-01-15,305653.19715663366,114853.19410487585,9434,
2024-01-16,305253.1880013602,114853.19410487585,9434,
2024-01-17,307553.19105311803,114853.19410487585,9434,
2024-01-18,309203.20020839147,114853.19410487585,9434,
2024-01-19,309553.19105311803,114853.19410487585,9434,
2024-01-22,313903.19715663366,114853.19410487585,9434,
2024-01-23,313653.19715663366,114853.19410487585,9434,
2024-01-24,312003.1880013602,114853.19410487585,9434,
2024-01-25,311453.20020839147,114853.19410487585,9434,
2024-01-26,308203.20020839147,114853.19410487585,9434,
2024-01-29,311203.20020839147,114853.19410487585,9434,
2024-01-30,311603.19410487585,114853.19410487585,9434,
2024-01-31,311203.20020839147,114853.19410487585,9434,
2024-02-01,312453.20020839147,114853.19410487585,9434,
2024-02-02,312703.20020839147,114853.19410487585,9434,
2024-02-05,311453.20020839147,114853.19410487585,9434,
2024-02-06,310353.19410487585,114853.19410487585,9434,
2024-02-07,309303.19105311803,114853.19410487585,9434,
2024-02-08,308503.1880013602,114853.19410487585,9434,
2024-02-09,307678.1604369028,307678.1604369028,,
2024-02-13,307678.1604369028,307678.1604369028,,4661
2024-02-14,307678.1604369028,307678.1604369028,,
2024-02-15,307678.1604369028,307678.1604369028,,
2024-02-16,307678.1604369028,307678.1604369028,,4507
2024-02-19,307678.1604369028,307678.1604369028,,6954
2024-02-20,307678.1604369028,307678.1604369028,,6723
2024-02-21,307678.1604369028,307678.1604369028,,4578
2024-02-22,307678.1604369028,307678.1604369028,,4507
2024-02-26,307678.1604369028,307678.1604369028,,
2024-02-27,307678.1604369028,307678.1604369028,,
2024-02-28,307678.1604369028,307678.1604369028,,
2024-02-29,307678.1604369028,307678.1604369028,,4307
2024-03-01,307678.1604369028,307678.1604369028,,1925
2024-03-04,307678.1604369028,307678.1604369028,,
2024-03-05,307678.1604369028,307678.1604369028,,
2024-03-06,307678.1604369028,307678.1604369028,,7733
2024-03-07,307678.1604369028,307678.1604369028,,
2024-03-08,307678.1604369028,307678.1604369028,,
2024-03-11,307678.1604369028,307678.1604369028,,
2024-03-12,307678.1604369028,307678.1604369028,,
2024-03-13,307678.1604369028,307678.1604369028,,9202
2024-03-14,307678.1604369028,307678.1604369028,,8001
2024-03-15,307678.1604369028,307678.1604369028,,
2024-03-18,307678.1604369028,307678.1604369028,,7269
2024-03-19,307678.1604369028,307678.1604369028,,
2024-03-21,307678.1604369028,307678.1604369028,,
2024-03-22,307678.1604369028,307678.1604369028,,
2024-03-25,307678.1604369028,307678.1604369028,,
2024-03-26,307678.1604369028,307678.1604369028,,
2024-03-27,307678.1604369028,307678.1604369028,,
2024-03-28,307678.1604369028,307678.1604369028,,
2024-03-29,307678.1604369028,307678.1604369028,,9202
2024-04-01,307678.1604369028,307678.1604369028,,6954
2024-04-02,307678.1604369028,307678.1604369028,,
2024-04-03,307678.1604369028,307678.1604369028,,
2024-04-04,307678.1604369028,307678.1604369028,,7741
2024-04-05,307678.1604369028,307678.1604369028,,
2024-04-08,307678.1604369028,307678.1604369028,,6954
2024-04-09,307678.1604369028,307678.1604369028,,
2024-04-10,307678.1604369028,307678.1604369028,,
2024-04-11,307678.1604369028,307678.1604369028,,4507
2024-04-12,307678.1604369028,307678.1604369028,,4568
2024-04-15,307678.1604369028,307678.1604369028,,9735
2024-04-16,307678.1604369028,307678.1604369028,,
2024-04-17,307678.1604369028,307678.1604369028,,
2024-04-18,307678.1604369028,307678.1604369028,,9020
2024-04-19,307678.1604369028,307678.1604369028,,4568
2024-04-22,307678.1604369028,307678.1604369028,,8001
2024-04-23,307678.1604369028,307678.1604369028,,9983
2024-04-24,307678.1604369028,307678.1604369028,,8035
2024-04-25,307678.1604369028,307678.1604369028,,
2024-04-26,307678.1604369028,307678.1604369028,,2502
2024-04-30,307678.1604369028,307678.1604369028,,8035
2024-05-01,307678.1604369028,307678.1604369028,,
2024-05-02,307678.1604369028,307678.1604369028,,6902
2024-05-07,307678.1604369028,307678.1604369028,,9984
2024-05-08,307678.1604369028,307678.1604369028,,
2024-05-09,307678.1604369028,307678.1604369028,,
2024-05-10,307678.1604369028,307678.1604369028,,8015
2024-05-13,307678.1604369028,307678.1604369028,,6723
2024-05-14,307678.1604369028,307678.1604369028,,
2024-05-15,307678.1604369028,307678.1604369028,,7270
2024-05-16,307678.1604369028,307678.1604369028,,
2024-05-17,307678.1604369028,307678.1604369028,,
2024-05-20,307678.1604369028,307678.1604369028,,8801
2024-05-21,307678.1604369028,307678.1604369028,,7270
2024-05-22,307678.1604369028,307678.1604369028,,8630
2024-05-23,307678.1604369028,307678.1604369028,,
2024-05-24,307678.1604369028,307678.1604369028,,
2024-05-27,307678.1604369028,307678.1604369028,,
2024-05-28,307678.1604369028,307678.1604369028,,
2024-05-29,307678.1604369028,307678.1604369028,,
