strategy,phase,date,cash_jpy,market_value_jpy,equity_jpy,capital_utilization,open_positions
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-05-13,151219.9951171875,132400.0,283619.9951171875,0.4668218118588371,1
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-05-16,282469.9951171875,0.0,282469.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-05-17,282469.9951171875,0.0,282469.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-05-18,282469.9951171875,0.0,282469.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-05-19,282469.9951171875,0.0,282469.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-05-20,282469.9951171875,0.0,282469.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-05-23,282469.9951171875,0.0,282469.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-05-24,282469.9951171875,0.0,282469.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-05-25,282469.9951171875,0.0,282469.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-05-26,282469.9951171875,0.0,282469.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-05-27,282469.9951171875,0.0,282469.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-05-30,282469.9951171875,0.0,282469.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-05-31,282469.9951171875,0.0,282469.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-06-01,282469.9951171875,0.0,282469.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-06-02,282469.9951171875,0.0,282469.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-06-03,282469.9951171875,0.0,282469.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-06-06,282469.9951171875,0.0,282469.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-06-07,282469.9951171875,0.0,282469.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-06-08,282469.9951171875,0.0,282469.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-06-09,282469.9951171875,0.0,282469.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-06-10,282469.9951171875,0.0,282469.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-06-13,282469.9951171875,0.0,282469.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-06-14,282469.9951171875,0.0,282469.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-06-15,282469.9951171875,0.0,282469.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-06-16,282469.9951171875,0.0,282469.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-06-17,282469.9951171875,0.0,282469.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-06-20,282469.9951171875,0.0,282469.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-06-21,282469.9951171875,0.0,282469.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-06-22,282469.9951171875,0.0,282469.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-06-23,282469.9951171875,0.0,282469.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-06-24,282469.9951171875,0.0,282469.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-06-27,282469.9951171875,0.0,282469.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-06-28,282469.9951171875,0.0,282469.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-06-29,24269.9951171875,253400.0,277669.9951171875,0.9125941025534839,1
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-06-30,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-07-01,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-07-04,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-07-05,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-07-06,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-07-07,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-07-08,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-07-11,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-07-12,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-07-13,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-07-14,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-07-15,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-07-19,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-07-20,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-07-21,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-07-22,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-07-25,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-07-26,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-07-27,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-07-28,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-07-29,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-08-01,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-08-02,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-08-03,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-08-04,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-08-05,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-08-08,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-08-09,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-08-10,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-08-12,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-08-15,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-08-16,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-08-17,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-08-18,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-08-19,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-08-22,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-08-23,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-08-24,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-08-25,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-08-26,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-08-29,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-08-30,275669.9951171875,0.0,275669.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-08-31,67219.9951171875,208450.0,275669.9951171875,0.7561577382093679,1
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-09-01,272419.9951171875,0.0,272419.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-09-02,272419.9951171875,0.0,272419.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-09-05,272419.9951171875,0.0,272419.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-09-06,272419.9951171875,0.0,272419.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-09-07,272419.9951171875,0.0,272419.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-09-08,272419.9951171875,0.0,272419.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-09-09,272419.9951171875,0.0,272419.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-09-12,272419.9951171875,0.0,272419.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-09-13,272419.9951171875,0.0,272419.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-09-14,272419.9951171875,0.0,272419.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-09-15,272419.9951171875,0.0,272419.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-09-16,272419.9951171875,0.0,272419.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-09-20,272419.9951171875,0.0,272419.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-09-21,272419.9951171875,0.0,272419.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-09-22,272419.9951171875,0.0,272419.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-09-26,272419.9951171875,0.0,272419.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-09-27,272419.9951171875,0.0,272419.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-09-28,272419.9951171875,0.0,272419.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-09-29,272419.9951171875,0.0,272419.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-09-30,272419.9951171875,0.0,272419.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-10-03,272419.9951171875,0.0,272419.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-10-04,272419.9951171875,0.0,272419.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-10-05,272419.9951171875,0.0,272419.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-10-06,272419.9951171875,0.0,272419.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-10-07,272419.9951171875,0.0,272419.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-10-11,272419.9951171875,0.0,272419.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-10-12,272419.9951171875,0.0,272419.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-10-13,272419.9951171875,0.0,272419.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-10-14,272419.9951171875,0.0,272419.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-10-17,272419.9951171875,0.0,272419.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-10-18,272419.9951171875,0.0,272419.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-10-19,272419.9951171875,0.0,272419.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-10-20,272419.9951171875,0.0,272419.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-10-21,272419.9951171875,0.0,272419.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-10-24,272419.9951171875,0.0,272419.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-10-25,183939.9951171875,88300.00305175781,272239.9981689453,0.3243461785397201,1
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-10-26,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-10-27,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-10-28,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-10-31,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-11-01,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-11-02,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-11-04,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-11-07,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-11-08,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-11-09,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-11-10,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-11-11,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-11-14,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-11-15,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-11-16,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-11-17,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-11-18,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-11-21,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-11-22,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-11-24,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-11-25,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-11-28,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-11-29,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-11-30,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-12-01,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-12-02,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-12-05,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-12-06,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-12-07,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-12-08,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-12-09,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-12-12,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-12-13,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-12-14,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-12-15,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-12-16,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-12-19,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-12-20,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-12-21,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-12-22,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-12-23,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-12-26,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-12-27,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-12-28,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-12-29,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2022-12-30,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-01-04,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-01-05,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-01-06,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-01-10,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-01-11,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-01-12,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-01-13,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-01-16,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-01-17,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-01-18,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-01-19,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-01-20,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-01-23,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-01-24,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-01-25,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-01-26,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-01-27,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-01-30,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-01-31,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-02-01,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-02-02,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-02-03,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-02-06,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-02-07,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-02-08,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-02-09,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-02-10,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-02-13,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-02-14,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-02-15,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-02-16,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-02-17,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-02-20,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-02-21,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-02-22,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-02-24,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-02-27,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-02-28,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-03-01,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-03-02,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-03-03,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-03-06,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-03-07,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-03-08,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-03-09,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-03-10,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-03-13,272739.9951171875,0.0,272739.9951171875,0.0,0
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,2023-03-14,272739.9951171875,0.0,272739.9951171875,0.0,0
