strategy,phase,code,signal_date,entry_date,entry_price,entry_shares,entry_cost_jpy,initial_stop,exit_date,exit_price,exit_shares,exit_reason,pnl_jpy,trade_return,holding_calendar_days
S1_V2_FOUNDATION,all,7182,2021-10-04,2021-10-05,960.0,100.0,96000.0,950.5,2021-10-13,950.0,100.0,STOP_GAP_OPEN,-1000.0,-0.010416666666666666,8
S1_V2_FOUNDATION,all,4188,2021-11-01,2021-11-02,978.0,100.0,97800.0,964.9000000000001,2021-11-04,964.5,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-1350.0,-0.013803680981595092,2
S1_V2_FOUNDATION,all,6752,2021-10-11,2021-10-12,1364.5,100.0,136450.0,1333.0,2021-11-10,1360.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-450.0,-0.003297911322828875,29
S1_V2_FOUNDATION,all,6503,2021-11-10,2021-11-11,1529.5,100.0,152950.0,1529.5,2021-11-12,1530.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,50.0,0.00032690421706440013,1
S1_V2_FOUNDATION,all,6326,2021-11-12,2021-11-15,2412.5,100.0,241250.0,2348.0,2021-11-17,2348.0,100.0,STOP_INTRADAY,-6450.0,-0.02673575129533679,2
S1_V2_FOUNDATION,all,8750,2021-11-22,2021-11-24,2386.0,100.0,238600.0,2354.5,2021-11-25,2353.5,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-3250.0,-0.013621123218776194,1
S1_V2_FOUNDATION,all,8750,2021-11-25,2021-11-26,2359.0,100.0,235900.0,2361.5,2021-11-29,2294.5,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-6450.0,-0.027342094107672743,3
S1_V2_FOUNDATION,all,8053,2021-12-03,2021-12-06,1603.0,100.0,160300.0,1603.0,2021-12-07,1617.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,1400.0,0.008733624454148471,1
S1_V2_FOUNDATION,all,1928,2021-12-06,2021-12-07,2362.0,100.0,236200.0,2331.0,2021-12-16,2373.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,1100.0,0.0046570702794242165,9
S1_V2_FOUNDATION,all,5802,2021-12-15,2021-12-16,1548.0,100.0,154800.0,1526.5,2021-12-17,1526.5,100.0,STOP_INTRADAY,-2150.0,-0.013888888888888888,1
S1_V2_FOUNDATION,all,6723,2021-12-22,2021-12-23,1412.0,100.0,141200.0,1404.0,2021-12-27,1404.0,100.0,STOP_INTRADAY,-800.0,-0.0056657223796034,4
S1_V2_FOUNDATION,all,8591,2022-01-28,2022-01-31,2336.0,100.0,233600.0,2317.5,2022-02-22,2317.5,100.0,STOP_INTRADAY,-1850.0,-0.007919520547945206,22
S1_V2_FOUNDATION,all,7751,2022-02-25,2022-02-28,2721.5,100.0,272150.0,2722.0,2022-03-01,2718.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-350.0,-0.0012860554841080288,1
S1_V2_FOUNDATION,all,8604,2022-03-03,2022-03-04,516.7999877929688,100.0,51679.998779296875,513.6,2022-03-07,499.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-1779.998779296875,-0.03444270165133879,3
S1_V2_FOUNDATION,all,5020,2022-03-11,2022-03-14,455.0,100.0,45500.0,446.6,2022-03-15,446.6,100.0,STOP_INTRADAY,-840.0,-0.018461538461538463,1
S1_V2_FOUNDATION,all,6178,2022-03-14,2022-03-15,938.2000122070312,100.0,93820.00122070312,935.2,2022-03-30,918.2999877929688,100.0,STOP_GAP_OPEN,-1990.00244140625,-0.02121085499375499,15
S1_V2_FOUNDATION,all,5020,2022-03-17,2022-03-18,454.0,100.0,45400.0,447.3,2022-04-04,452.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-200.0,-0.004405286343612335,17
S1_V2_FOUNDATION,all,5020,2022-04-13,2022-04-14,454.40000000000003,100.0,45440.0,454.70000000000005,2022-04-15,454.20001220703125,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-19.998779296875,-0.00044011398100517163,1
S1_V2_FOUNDATION,all,8306,2022-03-09,2022-03-10,696.5,100.0,69650.0,673.6,2022-05-12,735.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,3850.0,0.05527638190954774,63
S1_V2_FOUNDATION,all,8308,2022-03-09,2022-03-10,492.5,100.0,49250.0,479.3,2022-05-12,521.2999877929688,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,2879.998779296875,0.058477132574555835,63
S1_V2_FOUNDATION,all,8002,2022-05-12,2022-05-13,1311.0,100.0,131100.0,1312.5,2022-05-16,1312.5,100.0,STOP_INTRADAY,150.0,0.0011441647597254005,3
S1_V2_FOUNDATION,all,9434,2022-05-13,2022-05-16,1465.5,100.0,146550.0,1465.5,2022-05-17,1456.9999694824219,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-850.0030517578125,-0.005800089060101075,1
S1_V2_FOUNDATION,all,8306,2022-05-23,2022-05-24,742.2999877929688,100.0,74229.99877929688,740.3000000000001,2022-05-25,735.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-729.998779296875,-0.009834282517871674,1
S1_V2_FOUNDATION,all,8306,2022-05-26,2022-05-27,745.5,100.0,74550.0,741.7,2022-05-30,736.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-950.0,-0.012743125419181758,3
S1_V2_FOUNDATION,all,5020,2022-07-19,2022-07-20,508.29998779296875,100.0,50829.998779296875,497.6,2022-07-22,497.3999938964844,100.0,STOP_GAP_OPEN,-1089.9993896484375,-0.02144401762394682,2
S1_V2_FOUNDATION,all,6178,2022-08-10,2022-08-12,958.5,100.0,95850.0,949.7,2022-08-29,949.7,100.0,STOP_INTRADAY,-880.0,-0.009181011997913406,17
S1_V2_FOUNDATION,all,9434,2022-06-20,2022-06-21,1478.0000305175781,100.0,147800.0030517578,1477.0,2022-08-30,1506.9999694824219,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,2899.993896484375,0.01962106790666866,70
S1_V2_FOUNDATION,all,8697,2022-08-30,2022-08-31,2084.5,100.0,208450.0,2086.5,2022-09-01,2052.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-3250.0,-0.015591268889421923,1
S1_V2_FOUNDATION,all,7936,2022-09-08,2022-09-09,2520.0,100.0,252000.0,2497.5,2022-09-22,2497.5,100.0,STOP_INTRADAY,-2250.0,-0.008928571428571428,13
S1_V2_FOUNDATION,all,1928,2022-09-29,2022-09-30,2382.5,100.0,238250.0,2383.0,2022-10-03,2383.0,100.0,STOP_INTRADAY,50.0,0.0002098635886673662,3
S1_V2_FOUNDATION,all,5802,2022-10-04,2022-10-05,1557.5,100.0,155750.0,1539.5,2022-10-07,1539.5,100.0,STOP_INTRADAY,-1800.0,-0.011556982343499198,2
S1_V2_FOUNDATION,all,5803,2022-10-24,2022-10-25,884.8000000000001,100.0,88480.0,886.5,2022-10-26,888.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,320.0,0.003616636528028933,1
S1_V2_FOUNDATION,all,5401,2022-11-01,2022-11-02,2165.0,100.0,216500.0,2115.0,2022-11-04,2115.0,100.0,STOP_INTRADAY,-5000.0,-0.023094688221709007,2
S1_V2_FOUNDATION,all,5803,2022-12-26,2022-12-27,1009.0000305175781,100.0,100900.00305175781,988.1,2022-12-29,988.1,100.0,STOP_INTRADAY,-2090.0030517578125,-0.020713607418680866,2
S1_V2_FOUNDATION,all,9434,2023-01-23,2023-01-24,1481.4999389648438,100.0,148149.99389648438,1475.5,2023-02-02,1475.5,100.0,STOP_INTRADAY,-599.993896484375,-0.00404990834426631,9
S1_V2_FOUNDATION,all,4689,2023-03-03,2023-03-06,372.0,100.0,37200.0,366.6,2023-03-13,362.20001220703125,100.0,STOP_GAP_OPEN,-979.998779296875,-0.026344053206905242,7
S1_V2_FOUNDATION,all,7182,2023-03-20,2023-03-22,1148.0,100.0,114800.0,1134.0,2023-03-23,1127.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-2100.0,-0.018292682926829267,1
S1_V2_FOUNDATION,all,8053,2023-03-27,2023-03-28,2323.0,100.0,232300.0,2290.5,2023-03-30,2285.0,100.0,STOP_GAP_OPEN,-3800.0,-0.016358157554885924,2
S1_V2_FOUNDATION,all,6326,2023-04-14,2023-04-17,1969.0,100.0,196900.0,1952.5,2023-05-15,1942.0,100.0,STOP_GAP_OPEN,-2700.0,-0.013712544438801422,28
S1_V2_FOUNDATION,all,6326,2023-05-18,2023-05-19,2019.5,100.0,201950.0,1999.0,2023-05-25,1999.0,100.0,STOP_INTRADAY,-2050.0,-0.010151027482050013,6
S1_V2_FOUNDATION,all,9432,2023-07-21,2023-07-24,166.10000610351562,100.0,16610.000610351562,164.10000000000002,2023-07-25,164.10000000000002,100.0,STOP_INTRADAY,-200.00061035155886,-0.012040975496829058,1
S1_V2_FOUNDATION,all,3407,2023-07-24,2023-07-25,961.5,100.0,96150.0,959.0,2023-07-26,959.0,100.0,STOP_INTRADAY,-250.0,-0.0026001040041601664,1
S1_V2_FOUNDATION,all,5020,2023-06-02,2023-06-05,480.0,100.0,48000.0,472.3,2023-10-05,513.0999755859375,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,3309.99755859375,0.06895828247070312,122
S1_V2_FOUNDATION,all,4689,2023-10-05,2023-10-06,403.79998779296875,100.0,40379.998779296875,402.90000000000003,2023-10-10,402.20001220703125,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-159.99755859375,-0.003962297261776588,4
S1_V2_FOUNDATION,all,4689,2023-10-10,2023-10-11,408.8999938964844,100.0,40889.99938964844,404.20000000000005,2023-10-13,404.20000000000005,100.0,STOP_INTRADAY,-469.9993896484302,-0.011494238118463106,2
S1_V2_FOUNDATION,all,4188,2023-06-02,2023-06-05,813.2000122070312,100.0,81320.00122070312,793.2,2023-10-23,859.9000244140625,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,4670.001220703125,0.05742746127153521,140
S1_V2_FOUNDATION,all,5020,2023-10-10,2023-10-11,551.2999877929688,100.0,55129.998779296875,537.0,2023-10-24,537.0,100.0,STOP_INTRADAY,-1429.998779296875,-0.025938668800295467,13
S1_V2_FOUNDATION,all,8604,2023-10-27,2023-10-30,585.0,100.0,58500.0,579.5,2023-10-31,576.9000244140625,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-809.99755859375,-0.013846112112713676,1
S1_V2_FOUNDATION,all,7267,2023-11-02,2023-11-06,1613.0,100.0,161300.0,1591.0,2023-11-10,1570.0,100.0,STOP_GAP_OPEN,-4300.0,-0.026658400495970243,4
S1_V2_FOUNDATION,all,7267,2023-11-14,2023-11-15,1612.0,100.0,161200.0,1603.5,2023-11-16,1605.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-700.0,-0.004342431761786601,1
S1_V2_FOUNDATION,all,9432,2023-11-09,2023-11-10,170.60000000000002,100.0,17060.000000000004,170.5,2023-11-30,172.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,139.99999999999636,0.008206330597889586,20
S1_V2_FOUNDATION,all,8604,2023-10-31,2023-11-01,591.0999755859375,100.0,59109.99755859375,580.7,2023-12-11,605.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,1390.00244140625,0.023515521888296264,40
S1_V2_FOUNDATION,all,2503,2023-12-11,2023-12-12,2130.0,100.0,213000.0,2106.0,2023-12-13,2106.0,100.0,STOP_INTRADAY,-2400.0,-0.011267605633802818,1
S1_V2_FOUNDATION,all,5802,2023-12-15,2023-12-18,1769.0,100.0,176900.0,1768.5,2023-12-19,1755.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-1400.0,-0.00791407574901074,1
S1_V2_FOUNDATION,all,6178,2023-12-18,2023-12-19,1280.0,100.0,128000.0,1266.0,2023-12-20,1266.0,100.0,STOP_GAP_OPEN,-1400.0,-0.0109375,1
S1_V2_FOUNDATION,all,6178,2023-12-22,2023-12-25,1275.0,100.0,127500.0,1272.5,2023-12-26,1257.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-1800.0,-0.01411764705882353,1
S1_V2_FOUNDATION,all,9434,2023-12-26,2023-12-27,1737.5,100.0,173750.0,1733.5,2024-04-09,1917.5,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,18000.0,0.10359712230215827,104
S1_V2_FOUNDATION,all,6752,2024-04-09,2024-04-10,1413.0,100.0,141300.0,1412.5,2024-04-11,1393.5,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-1950.0,-0.013800424628450107,1
S1_V2_FOUNDATION,all,3407,2024-04-30,2024-05-01,1100.0,100.0,110000.0,1089.0,2024-05-08,1089.0,100.0,STOP_INTRADAY,-1100.0,-0.01,7
S1_V2_FOUNDATION,all,6702,2024-05-09,2024-05-10,2399.5,100.0,239950.0,2372.0,2024-05-13,2320.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-7950.0,-0.03313190247968327,3
S1_V2_FOUNDATION,all,6178,2024-05-20,2024-05-21,1477.0,100.0,147700.0,1470.0,2024-05-22,1451.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-2600.0,-0.017603249830737983,1
S1_V2_FOUNDATION,all,2503,2024-05-30,2024-05-31,2180.0,100.0,218000.0,2164.0,2024-06-13,2164.0,100.0,STOP_INTRADAY,-1600.0,-0.007339449541284404,13
S1_V2_FOUNDATION,all,8306,2024-06-19,2024-06-20,1570.5,100.0,157050.0,1570.0,2024-06-21,1570.5,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,0.0,0.0,1
S1_V2_FOUNDATION,all,5020,2024-07-29,2024-07-30,783.2,100.0,78320.0,783.5,2024-07-31,775.0,100.0,STOP_GAP_OPEN,-820.0,-0.010469867211440245,1
S1_V2_FOUNDATION,all,8306,2024-06-24,2024-06-25,1603.0,100.0,160300.0,1569.5,2024-08-02,1565.5,100.0,STOP_GAP_OPEN,-3750.0,-0.023393636930754833,38
S1_V2_FOUNDATION,all,4689,2024-08-08,2024-08-09,385.0,100.0,38500.0,380.5,2024-08-13,376.79998779296875,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-820.001220703125,-0.021298733005275974,4
S1_V2_FOUNDATION,all,4689,2024-08-13,2024-08-14,384.0,100.0,38400.0,381.0,2024-08-15,381.0,100.0,STOP_INTRADAY,-300.0,-0.0078125,1
S1_V2_FOUNDATION,all,7011,2024-08-06,2024-08-07,1564.0,100.0,156400.0,1568.0,2024-09-10,1691.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,12700.0,0.08120204603580562,34
S1_V2_FOUNDATION,all,4689,2025-01-07,2025-01-08,420.3,100.0,42030.0,420.40000000000003,2025-01-09,420.40000000000003,100.0,STOP_INTRADAY,10.0,0.00023792529145848205,1
S1_V2_FOUNDATION,all,7011,2024-09-12,2024-09-13,1733.5,100.0,173350.0,1733.5,2025-01-10,2158.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,42450.0,0.24488029997115662,119
S1_V2_FOUNDATION,all,8308,2025-01-15,2025-01-16,1134.0,100.0,113400.0,1119.5,2025-01-17,1111.0,100.0,STOP_GAP_OPEN,-2300.0,-0.020282186948853614,1
S1_V2_FOUNDATION,all,6503,2025-01-20,2025-01-21,2592.0,100.0,259200.0,2555.5,2025-01-30,2551.0,100.0,STOP_GAP_OPEN,-4100.0,-0.015817901234567902,9
S1_V2_FOUNDATION,all,9432,2025-01-27,2025-01-28,153.60000610351562,100.0,15360.000610351562,152.3,2025-01-30,152.3,100.0,STOP_INTRADAY,-130.00061035156068,-0.008463581066783903,2
S1_V2_FOUNDATION,all,7270,2025-02-04,2025-02-05,2641.0,100.0,264100.0,2589.5,2025-03-31,2622.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-1900.0,-0.007194244604316547,54
S1_V2_FOUNDATION,all,9434,2025-01-22,2025-01-23,196.0,100.0,19600.0,193.60000000000002,2025-04-07,193.60000000000002,100.0,STOP_INTRADAY,-239.99999999999636,-0.012244897959183487,74
S1_V2_FOUNDATION,all,4507,2025-04-14,2025-04-15,2270.0,100.0,227000.0,2247.5,2025-05-13,2266.5,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-350.0,-0.0015418502202643172,28
